city,applicant,applicant_type_rough,patents,rank_baseline
定西,罗劲竹,likely_individual,2,16
定西,赵明,likely_individual,2,17
定西,丁菊兰,likely_individual,1,18
定西,中国铝业股份有限公司,firm,1,19
定西,包永全,likely_individual,1,20
宜宾,宜宾长毅浆粕有限责任公司,firm,24,1
宜宾,四川惊雷科技股份有限公司,firm,20,2
宜宾,宜宾海丝特纤维有限责任公司,firm,20,3
宜宾,宜宾丝丽雅集团有限公司,firm,12,4
宜宾,中核建中核燃料元件有限公司,firm,10,5
宜宾,四川省宜宾五粮液集团有限公司,firm,8,6
宜宾,宜宾学院,university_or_college,8,7
宜宾,宜宾天原集团股份有限公司,firm,6,8
宜宾,四川省宜宾惠美线业有限责任公司,firm,4,9
宜宾,游玉明,likely_individual,4,10
宜宾,四川省宜宾市叙府酒业有限公司,firm,3,11
宜宾,宜宾市外贸金叶茶业有限责任公司,firm,3,12
宜宾,宜宾金川电子有限责任公司,firm,3,13
宜宾,江安县农业技术推广站,other_org_or_unclear,3,14
宜宾,何保良,likely_individual,2,15
宜宾,叶均,likely_individual,2,16
宜宾,四川宜宾岷江机械制造有限责任公司,firm,2,17
宜宾,四川省宜宾岷江专用汽车有限责任公司,firm,2,18
宜宾,四川省宜宾普什模具有限公司,firm,2,19
宜宾,四川省长宁县竹海特种纤维素科技有限责任公司,firm,2,20
宜昌,安琪酵母股份有限公司,firm,61,1
宜昌,中国船舶重工集团公司第七一○研究所,research_institute,60,2
宜昌,三峡大学,university_or_college,56,3
宜昌,中国葛洲坝集团股份有限公司,firm,40,4
宜昌,湖北兴发化工集团股份有限公司,firm,34,5
宜昌,许昌义,likely_individual,16,6
宜昌,朱大悦,likely_individual,14,7
宜昌,三峡大学第一临床医学院,university_or_college,13,8
宜昌,宜昌长机科技有限责任公司,firm,12,9
宜昌,宜昌人福药业有限责任公司,firm,10,10
宜昌,宜昌劲森光电科技股份有限公司,firm,10,11
宜昌,宜昌劲森照明电子有限公司,firm,10,12
宜昌,中国长江三峡集团公司,firm,9,13
宜昌,宜昌英汉超声电气有限公司,firm,9,14
宜昌,郑茜,likely_individual,9,15
宜昌,黑旋风工程机械开发有限公司,firm,9,16
宜昌,中国葛洲坝集团机械船舶有限公司,firm,8,17
宜昌,宜昌市科力生实业有限公司,firm,8,18
宜昌,黑旋风锯业股份有限公司,firm,8,19
宜昌,宜昌楚汉风生物科技有限公司,firm,7,20
宜春,杨文龙,likely_individual,16,1
宜春,宜春学院,university_or_college,15,2
宜春,江西百神药业集团有限公司,firm,14,3
宜春,唐善学,likely_individual,11,4
宜春,江西泰豪特种电机有限公司,firm,10,5
宜春,张志国,likely_individual,7,6
宜春,江西铜鼓江桥竹木业有限责任公司,firm,7,7
宜春,赵家春,likely_individual,7,8
宜春,周辉林,likely_individual,4,9
宜春,江西华伍制动器股份有限公司,firm,4,10
宜春,江西济民可信药业有限公司,firm,4,11
宜春,江西远洋保险设备实业集团有限公司,firm,4,12
宜春,江西金伟生物制品有限公司,firm,4,13
宜春,周喜才,likely_individual,3,14
宜春,宜春强微生物科技有限公司,firm,3,15
宜春,江西本源新材料科技有限公司,firm,3,16
宜春,江西省福斯特新能源有限公司,firm,3,17
宜春,王桂林,likely_individual,3,18
宜春,美德(江西)生物科技有限公司,firm,3,19
宜春,丰城市宏成金属制品有限公司,firm,2,20
宝鸡,宝鸡石油机械有限责任公司,firm,20,1
宝鸡,中铁宝桥集团有限公司,firm,17,2
宝鸡,常荣波,likely_individual,15,3
宝鸡,宝鸡钛业股份有限公司,firm,13,4
宝鸡,宝鸡石油钢管有限责任公司,firm,10,5
宝鸡,张建利,likely_individual,9,6
宝鸡,程玉全,likely_individual,8,7
宝鸡,陕西宝成航空仪表有限责任公司,firm,8,8
宝鸡,陕西群力电工有限责任公司,firm,7,9
宝鸡,中铁宝桥股份有限公司,firm,6,10
宝鸡,宝鸡烽火诺信科技有限公司,firm,6,11
宝鸡,李晓林,likely_individual,6,12
宝鸡,宝商集团陕西辰济药业有限公司,firm,5,13
宝鸡,杨喜鸿,likely_individual,5,14
宝鸡,陕西秦川机械发展股份有限公司,firm,5,15
宝鸡,君达(凤县)环保资源无害化过程科技有限公司,firm,4,16
宝鸡,宝钛集团有限公司,firm,4,17
宝鸡,宝鸡保德利电气设备有限责任公司,firm,4,18
宝鸡,宝鸡市巨成钛业有限责任公司,firm,4,19
宝鸡,徐樊,likely_individual,4,20
宣城,曹芬,likely_individual,18,1
宣城,安徽中鼎密封件股份有限公司,firm,15,2
宣城,宁国市海天力工业发展有限公司,firm,9,3
宣城,安徽省宁国市长乐林产品开发有限公司,firm,9,4
宣城,宁国聚隆实业有限公司,firm,8,5
宣城,亚新科噪声与振动技术(安徽)有限公司,firm,7,6
宣城,安徽中鼎金亚汽车管件制造有限公司,firm,7,7
宣城,叶春全,likely_individual,6,8
宣城,宁国市开源电力耐磨材料有限公司,firm,6,9
宣城,安徽江南化工股份有限公司,firm,6,10
宣城,安徽莱恩电泵有限公司,firm,6,11
宣城,安徽中鼎泰克汽车密封件有限公司,firm,5,12
宣城,安徽省宁国新宁实业有限公司,firm,5,13
宣城,安徽省宁国诚信耐磨材料有限公司,firm,5,14
宣城,宁国市南洋铁球有限公司,firm,4,15
宣城,安徽广信农化股份有限公司,firm,4,16
宣城,安徽省凤形耐磨材料股份有限公司,firm,4,17
宣城,安徽立兴化工有限公司,firm,4,18
宣城,安徽聚隆机械有限公司,firm,4,19
宣城,安徽黄山云乐灵芝有限公司,firm,4,20
宿州,张红旗,likely_individual,20,1
宿州,柳小伟,likely_individual,15,2
宿州,中煤第三建设(集团)有限责任公司,firm,9,3
宿州,安徽省皖北药业股份有限公司,firm,8,4
宿州,范明合,likely_individual,7,5
宿州,中煤第三建设(集团)有限责任公司三十工程处,firm,5,6
宿州,张磊,likely_individual,5,7
宿州,胡冰,likely_individual,5,8
宿州,丰原宿州生物化工有限公司,firm,4,9
宿州,袁斌,likely_individual,4,10
宿州,赵海静,likely_individual,4,11
宿州,中煤第三建设公司机电安装工程处,firm,3,12
宿州,李雷,likely_individual,3,13
宿州,邓素华,likely_individual,3,14
宿州,邵广宇,likely_individual,3,15
宿州,凌豫超,likely_individual,2,16
宿州,刘广善,likely_individual,2,17
宿州,夏长杰,likely_individual,2,18
宿州,安徽省电力公司宿州供电公司,firm,2,19
宿州,安徽省皖北煤电集团孟庄煤矿,firm,2,20
宿迁,张天任,likely_individual,45,1
宿迁,泗阳天琴软件科技有限公司,firm,22,2
宿迁,李苏扬,likely_individual,13,3
宿迁,中节能(宿迁)生物质能发电有限公司,firm,7,4
宿迁,江苏宇飞电力科技有限公司,firm,7,5
宿迁,江苏恒州特种玻璃纤维材料有限公司,firm,7,6
宿迁,张翠兰,likely_individual,6,7
宿迁,宿迁市固丰管桩有限公司,firm,5,8
宿迁,江苏三元轮胎有限公司,firm,5,9
宿迁,江苏省电力公司沭阳县供电公司,firm,5,10
宿迁,江苏省电力公司泗阳县供电公司,firm,5,11
宿迁,江苏秀强玻璃工艺有限公司,firm,5,12
宿迁,浙江天能电池(江苏)有限公司,firm,5,13
宿迁,宿迁市嘉润照明有限公司,firm,4,14
宿迁,张嘉闻,likely_individual,4,15
宿迁,朱永山,likely_individual,4,16
宿迁,江苏大江木业有限公司,firm,4,17
宿迁,江苏省电力公司泗洪县供电公司,firm,4,18
宿迁,刘健,likely_individual,3,19
宿迁,张奕,likely_individual,3,20
山南,西藏海思科药业集团股份有限公司,firm,3,1
岳阳,岳阳昌德化工实业有限公司,firm,23,1
岳阳,岳阳纸业股份有限公司,firm,23,2
岳阳,湖南长岭石化科技开发有限公司,firm,22,3
岳阳,湖南省金为型材有限公司,firm,16,4
岳阳,际华三五一七橡胶制品有限公司,firm,16,5
岳阳,湖南理工学院,university_or_college,15,6
岳阳,段鳗珊,likely_individual,10,7
岳阳,湖南福湘木业有限责任公司,firm,10,8
岳阳,中国化学工程第四建设公司,firm,7,9
岳阳,湖南中科电气股份有限公司,firm,7,10
岳阳,湖南国发精细化工科技有限公司,firm,7,11
岳阳,湖南金联星冶金材料技术有限公司,firm,6,12
岳阳,万继华,likely_individual,4,13
岳阳,刘辉舟,likely_individual,4,14
岳阳,彭鸽威,likely_individual,4,15
岳阳,湖南茂源林业有限责任公司,firm,4,16
岳阳,湖南荣宏钼业材料股份有限公司,firm,4,17
岳阳,肖永雪,likely_individual,4,18
岳阳,华彬,likely_individual,3,19
岳阳,岳阳大陆激光技术有限公司,firm,3,20
崇左,周琳庆,likely_individual,3,1
崇左,中国林业科学研究院热带林业实验中心,research_institute,2,2
崇左,何钟宁,likely_individual,1,3
崇左,安琪酵母(崇左)有限公司,firm,1,4
崇左,席凯帆,likely_individual,1,5
崇左,广西新振锰业集团有限公司,firm,1,6
崇左,广西民族师范学院,university_or_college,1,7
崇左,廖文革,likely_individual,1,8
崇左,陆仲合,likely_individual,1,9
崇左,韦品琦,likely_individual,1,10
巴中,董礼,likely_individual,5,1
巴中,徐江林,likely_individual,3,2
巴中,李禄海,likely_individual,3,3
巴中,杨崇君,likely_individual,2,4
巴中,肖乾利,likely_individual,2,5
巴中,苟于洋,likely_individual,2,6
巴中,黄震,likely_individual,2,7
巴中,严冬,likely_individual,1,8
巴中,何照光,likely_individual,1,9
巴中,冯浚洋,likely_individual,1,10
巴中,周炳刚,likely_individual,1,11
巴中,张东如,likely_individual,1,12
巴中,张丹,likely_individual,1,13
巴中,张超,likely_individual,1,14
巴中,李全才,likely_individual,1,15
巴中,李科,likely_individual,1,16
巴中,杜克发,likely_individual,1,17
巴中,纪勇,likely_individual,1,18
巴中,罗猛,likely_individual,1,19
巴中,蔡光育,likely_individual,1,20
巴彦淖尔,陈恒,likely_individual,12,1
巴彦淖尔,中兴能源(内蒙古)有限公司,firm,2,2
巴彦淖尔,内蒙古王爷地苁蓉生物有限公司,firm,2,3
巴彦淖尔,内蒙古际华森普利服装皮业有限公司,firm,2,4
巴彦淖尔,吴涛,likely_individual,2,5
巴彦淖尔,张占飞,likely_individual,2,6
巴彦淖尔,杨子龙,likely_individual,2,7
巴彦淖尔,黄永胜,likely_individual,2,8
巴彦淖尔,丁杰,likely_individual,1,9
巴彦淖尔,丁涛,likely_individual,1,10
巴彦淖尔,何贵明,likely_individual,1,11
巴彦淖尔,内蒙古百吉纳奶酒有限责任公司,firm,1,12
巴彦淖尔,刘国柱,likely_individual,1,13
巴彦淖尔,刘慧,likely_individual,1,14
巴彦淖尔,唐金生,likely_individual,1,15
巴彦淖尔,孟令刚,likely_individual,1,16
巴彦淖尔,孟庆国,likely_individual,1,17
巴彦淖尔,孟文华,likely_individual,1,18
巴彦淖尔,张培义,likely_individual,1,19
巴彦淖尔,张忠义,likely_individual,1,20
巴音郭楞蒙古自治州,罗永,likely_individual,6,1
巴音郭楞蒙古自治州,新疆华油油气工程有限公司,firm,4,2
巴音郭楞蒙古自治州,田开银,likely_individual,3,3
巴音郭楞蒙古自治州,艾沙尕依提,other_org_or_unclear,3,4
巴音郭楞蒙古自治州,蒋毅蕾,likely_individual,3,5
巴音郭楞蒙古自治州,中国石油化工股份有限公司,firm,2,6
巴音郭楞蒙古自治州,依明尼亚孜,other_org_or_unclear,2,7
巴音郭楞蒙古自治州,新疆博湖苇业股份有限公司,firm,2,8
巴音郭楞蒙古自治州,新疆海瑞盛生物工程股份有限公司,firm,2,9
巴音郭楞蒙古自治州,新疆瑞源乳业有限公司,firm,2,10
巴音郭楞蒙古自治州,新疆生产建设兵团农二师农业科学研究所,research_institute,2,11
巴音郭楞蒙古自治州,田志坚,likely_individual,2,12
巴音郭楞蒙古自治州,蒋小明,likely_individual,2,13
巴音郭楞蒙古自治州,陈国庆,likely_individual,2,14
巴音郭楞蒙古自治州,韩一波,likely_individual,2,15
巴音郭楞蒙古自治州,冶峙钢,likely_individual,1,16
巴音郭楞蒙古自治州,吉运河,likely_individual,1,17
巴音郭楞蒙古自治州,吴锦章,likely_individual,1,18
巴音郭楞蒙古自治州,吴长杰,likely_individual,1,19
巴音郭楞蒙古自治州,周虹,likely_individual,1,20
常州,江苏工业学院,university_or_college,259,1
常州,常州亿晶光电科技有限公司,firm,146,2
常州,常州天合光能有限公司,firm,124,3
常州,常州大学,university_or_college,103,4
常州,河海大学常州校区,university_or_college,97,5
常州,杨贻方,likely_individual,78,6
常州,江苏技术师范学院,university_or_college,63,7
常州,南车戚墅堰机车有限公司,firm,58,8
常州,江苏省电力公司常州供电公司,firm,44,9
常州,江苏亚邦染料股份有限公司,firm,31,10
常州,唐秀庚,likely_individual,30,11
常州,常州市第八纺织机械有限公司,firm,30,12
常州,蔡建林,likely_individual,30,13
常州,褚礼政,likely_individual,29,14
常州,南车戚墅堰机车车辆工艺研究所有限公司,firm,27,15
常州,李钟平,likely_individual,27,16
常州,瑞声声学科技(常州)有限公司,firm,26,17
常州,何建明,likely_individual,24,18
常州,常州工学院,university_or_college,23,19
常州,诸小莉,likely_individual,22,20
常德,常德力元新材料有限责任公司,firm,11,1
常德,湖南中泰特种装备有限责任公司,firm,11,2
常德,何岗,likely_individual,7,3
常德,彭焕庭,likely_individual,7,4
常德,江利,likely_individual,7,5
常德,湖南文理学院,university_or_college,7,6
常德,湖南康普医药研究院,research_institute,6,7
常德,覃志明,likely_individual,6,8
常德,常德烟草机械有限责任公司,firm,5,9
常德,常德金鹏印务有限公司,firm,5,10
常德,湖南创元铝业有限公司,firm,5,11
常德,湖南嘉业达电子有限公司,firm,5,12
常德,湖南恒至凿岩科技有限公司,firm,5,13
常德,万福生科(湖南)农业开发股份有限公司,firm,4,14
常德,何艺菲,likely_individual,4,15
常德,常德市磊鑫矿业科技有限公司,firm,4,16
常德,常德纺织机械有限公司,firm,4,17
常德,汉寿县何岗电子机械科研所,other_org_or_unclear,4,18
常德,湖南凯斯机械股份有限公司,firm,4,19
常德,湖南汉寿中煤科技有限公司,firm,4,20
平凉,甘肃红峰机械有限责任公司,firm,10,1
平凉,中国电子科技集团公司第四十五研究所,research_institute,7,2
平凉,姚永新,likely_individual,4,3
平凉,任平乐,likely_individual,2,4
平凉,刘引红,likely_individual,2,5
平凉,孙玮,likely_individual,2,6
平凉,郑海,likely_individual,2,7
平凉,原平彤,likely_individual,1,8
平凉,唐乃存,likely_individual,1,9
平凉,姜富春,likely_individual,1,10
平凉,孟春彩,likely_individual,1,11
平凉,戴宝成,likely_individual,1,12
平凉,李晓明,likely_individual,1,13
平凉,杜进,likely_individual,1,14
平凉,王宏凯,likely_individual,1,15
平凉,王瑜,likely_individual,1,16
平凉,甘肃虹光电子有限责任公司,firm,1,17
平凉,田小龙,likely_individual,1,18
平凉,肖卫,likely_individual,1,19
平凉,蒙文成,likely_individual,1,20
平顶山,河南省电力公司平顶山供电公司,firm,34,1
平顶山,舞阳钢铁有限责任公司,firm,29,2
平顶山,河南省绿韵建材有限公司,firm,28,3
平顶山,平高集团有限公司,firm,15,4
平顶山,河南平高电气股份有限公司,firm,15,5
平顶山,平顶山华邦工程塑料有限公司,firm,9,6
平顶山,平煤建工集团有限公司,firm,8,7
