city,year,province,broadband_china_pilot,smart_city_pilot,bigdata_comprehensive_pilot,innovative_city_pilot,national_hightech_zone,ip_demo_city,information_consumption_pilot,ecommerce_demo_city,policy_source_note
萍乡,2011,江西省,0,0,0,0,0,0,0,0,
萍乡,2012,江西省,0,0,0,0,0,0,0,0,
萍乡,2013,江西省,0,0,0,0,0,0,0,0,
萍乡,2014,江西省,0,0,0,0,0,0,0,0,
萍乡,2015,江西省,0,0,0,0,0,0,0,0,
萍乡,2016,江西省,0,0,0,1,0,0,0,0,innovative_city_pilot:2016;
萍乡,2017,江西省,0,0,0,1,0,0,0,0,innovative_city_pilot:2016;
萍乡,2018,江西省,0,0,0,1,0,0,0,0,innovative_city_pilot:2016;
萍乡,2019,江西省,0,0,0,1,0,0,0,0,innovative_city_pilot:2016;
萍乡,2020,江西省,0,0,0,1,0,0,0,0,innovative_city_pilot:2016;
萍乡,2021,江西省,0,0,0,1,0,0,0,0,innovative_city_pilot:2016;
萍乡,2022,江西省,0,0,0,1,0,0,0,0,innovative_city_pilot:2016;
萍乡,2023,江西省,0,0,0,1,0,0,0,0,innovative_city_pilot:2016;
营口,2008,辽宁省,0,0,0,0,0,0,0,0,
营口,2009,辽宁省,0,0,0,0,0,0,0,0,
营口,2010,辽宁省,0,0,0,0,0,0,0,0,
营口,2011,辽宁省,0,0,0,0,0,0,0,0,
营口,2012,辽宁省,0,0,0,0,0,0,0,0,
营口,2013,辽宁省,0,0,0,0,0,0,0,0,
营口,2014,辽宁省,0,0,0,0,0,0,0,0,
营口,2015,辽宁省,0,0,0,0,0,0,0,0,
营口,2016,辽宁省,0,0,0,0,0,0,0,0,
营口,2017,辽宁省,0,0,0,0,0,0,0,0,
营口,2018,辽宁省,0,0,0,0,0,0,0,0,
营口,2019,辽宁省,0,0,0,0,0,0,0,0,
营口,2020,辽宁省,0,0,0,0,0,0,0,0,
营口,2021,辽宁省,0,0,0,0,0,0,0,0,
营口,2022,辽宁省,0,0,0,0,0,0,0,0,
营口,2023,辽宁省,0,0,0,0,0,0,0,0,
葫芦岛,2008,辽宁省,0,0,0,0,0,0,0,0,
葫芦岛,2009,辽宁省,0,0,0,0,0,0,0,0,
葫芦岛,2010,辽宁省,0,0,0,0,0,0,0,0,
葫芦岛,2011,辽宁省,0,0,0,0,0,0,0,0,
葫芦岛,2012,辽宁省,0,0,0,0,0,0,0,0,
葫芦岛,2013,辽宁省,0,0,0,0,0,0,0,0,
葫芦岛,2014,辽宁省,0,0,0,0,0,0,0,0,
葫芦岛,2015,辽宁省,0,0,0,0,0,0,0,0,
葫芦岛,2016,辽宁省,0,0,0,0,0,0,0,0,
葫芦岛,2017,辽宁省,0,0,0,0,0,0,0,0,
葫芦岛,2018,辽宁省,0,0,0,0,0,0,0,0,
葫芦岛,2019,辽宁省,0,0,0,0,0,0,0,0,
葫芦岛,2020,辽宁省,0,0,0,0,0,0,0,0,
葫芦岛,2021,辽宁省,0,0,0,0,0,0,0,0,
葫芦岛,2022,辽宁省,0,0,0,0,0,0,0,0,
葫芦岛,2023,辽宁省,0,0,0,0,0,0,0,0,
蚌埠,2008,安徽省,0,0,0,0,0,0,0,0,
蚌埠,2009,安徽省,0,0,0,0,0,0,0,0,
蚌埠,2010,安徽省,0,0,0,0,0,0,0,0,
蚌埠,2011,安徽省,0,0,0,0,0,0,0,0,
蚌埠,2012,安徽省,0,0,0,0,0,0,0,0,
蚌埠,2013,安徽省,0,0,0,0,0,0,0,0,
蚌埠,2014,安徽省,0,0,0,0,0,0,0,0,
蚌埠,2015,安徽省,0,0,0,0,0,0,0,0,
蚌埠,2016,安徽省,0,0,0,0,0,0,0,0,
蚌埠,2017,安徽省,0,0,0,0,0,0,0,0,
蚌埠,2018,安徽省,0,0,0,0,0,0,0,0,
蚌埠,2019,安徽省,0,0,0,0,0,0,0,0,
蚌埠,2020,安徽省,0,0,0,0,0,0,0,0,
蚌埠,2021,安徽省,0,0,0,0,0,0,0,0,
蚌埠,2022,安徽省,0,0,0,0,0,0,0,0,
蚌埠,2023,安徽省,0,0,0,0,0,0,0,0,
衡水,2008,河北省,0,0,0,0,0,0,0,0,
衡水,2009,河北省,0,0,0,0,0,0,0,0,
衡水,2010,河北省,0,0,0,0,0,0,0,0,
衡水,2011,河北省,0,0,0,0,0,0,0,0,
衡水,2012,河北省,0,0,0,0,0,0,0,0,
衡水,2013,河北省,0,0,0,0,0,0,0,0,
衡水,2014,河北省,0,0,0,0,0,0,0,0,
衡水,2015,河北省,0,0,0,0,0,0,0,0,
衡水,2016,河北省,0,0,1,0,0,0,0,0,bigdata_comprehensive_pilot:2016;
衡水,2017,河北省,0,0,1,0,0,0,0,0,bigdata_comprehensive_pilot:2016;
衡水,2018,河北省,0,0,1,0,0,0,0,0,bigdata_comprehensive_pilot:2016;
衡水,2019,河北省,0,0,1,0,0,0,0,0,bigdata_comprehensive_pilot:2016;
衡水,2020,河北省,0,0,1,0,0,0,0,0,bigdata_comprehensive_pilot:2016;
衡水,2021,河北省,0,0,1,0,0,0,0,0,bigdata_comprehensive_pilot:2016;
衡水,2022,河北省,0,0,1,0,0,0,0,0,bigdata_comprehensive_pilot:2016;
衡水,2023,河北省,0,0,1,0,0,0,0,0,bigdata_comprehensive_pilot:2016;
衡阳,2008,湖南省,0,0,0,0,0,0,0,0,
衡阳,2009,湖南省,0,0,0,0,0,0,0,0,
衡阳,2010,湖南省,0,0,0,0,0,0,0,0,
衡阳,2011,湖南省,0,0,0,0,0,0,0,0,
衡阳,2012,湖南省,0,0,0,0,0,0,0,0,
衡阳,2013,湖南省,0,0,0,0,0,0,0,0,
衡阳,2014,湖南省,0,0,0,0,0,0,0,0,
衡阳,2015,湖南省,0,0,0,0,0,0,0,0,
衡阳,2016,湖南省,1,0,0,0,0,0,0,0,broadband_china_pilot:2016;
衡阳,2017,湖南省,1,0,0,0,0,0,0,0,broadband_china_pilot:2016;
衡阳,2018,湖南省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2018;
衡阳,2019,湖南省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2018;
衡阳,2020,湖南省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2018;
衡阳,2021,湖南省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2018;
衡阳,2022,湖南省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2018;
衡阳,2023,湖南省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2018;
衢州,2008,浙江省,0,0,0,0,0,0,0,0,
衢州,2009,浙江省,0,0,0,0,0,0,0,0,
衢州,2010,浙江省,0,0,0,0,0,0,0,0,
衢州,2011,浙江省,0,0,0,0,0,0,0,0,
衢州,2012,浙江省,0,0,0,0,0,0,0,0,
衢州,2013,浙江省,0,0,0,0,0,0,0,0,
衢州,2014,浙江省,0,0,0,0,0,0,0,0,
衢州,2015,浙江省,0,0,0,0,0,0,0,0,
衢州,2016,浙江省,0,0,0,0,0,0,0,0,
衢州,2017,浙江省,0,0,0,0,0,0,0,0,
衢州,2018,浙江省,0,0,0,0,0,0,0,0,
衢州,2019,浙江省,0,0,0,0,0,0,0,0,
衢州,2020,浙江省,0,0,0,0,0,0,0,0,
衢州,2021,浙江省,0,0,0,0,0,0,0,0,
衢州,2022,浙江省,0,0,0,0,0,0,0,0,
衢州,2023,浙江省,0,0,0,0,0,0,0,0,
襄阳,2008,湖北省,0,0,0,0,0,0,0,0,
襄阳,2009,湖北省,0,0,0,0,0,0,0,0,
襄阳,2010,湖北省,0,0,0,0,0,0,0,0,
襄阳,2011,湖北省,0,0,0,0,0,0,0,0,
襄阳,2012,湖北省,0,0,0,0,0,0,0,0,
襄阳,2013,湖北省,0,0,0,0,0,0,0,0,
襄阳,2014,湖北省,0,0,0,0,0,0,0,0,
襄阳,2015,湖北省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
襄阳,2016,湖北省,1,0,0,1,0,0,0,0,broadband_china_pilot:2015;innovative_city_pilot:2016;
襄阳,2017,湖北省,1,0,0,1,0,0,0,0,broadband_china_pilot:2015;innovative_city_pilot:2016;
襄阳,2018,湖北省,1,0,0,1,0,0,0,0,broadband_china_pilot:2015;innovative_city_pilot:2016;
襄阳,2019,湖北省,1,0,0,1,0,0,0,0,broadband_china_pilot:2015;innovative_city_pilot:2016;
襄阳,2020,湖北省,1,0,0,1,0,0,0,0,broadband_china_pilot:2015;innovative_city_pilot:2016;
襄阳,2021,湖北省,1,0,0,1,0,0,0,0,broadband_china_pilot:2015;innovative_city_pilot:2016;
襄阳,2022,湖北省,1,0,0,1,0,0,0,0,broadband_china_pilot:2015;innovative_city_pilot:2016;
襄阳,2023,湖北省,1,0,0,1,0,0,0,0,broadband_china_pilot:2015;innovative_city_pilot:2016;
西双版纳,2018,,0,0,0,0,0,0,0,0,
西双版纳,2019,,0,0,0,0,0,0,0,0,
西双版纳,2020,,0,0,0,0,0,0,0,0,
西双版纳,2021,,0,0,0,0,0,0,0,0,
西双版纳,2022,,0,0,0,0,0,0,0,0,
西双版纳,2023,,0,0,0,0,0,0,0,0,
西双版纳傣族自治州,2008,,0,0,0,0,0,0,0,0,
西双版纳傣族自治州,2009,,0,0,0,0,0,0,0,0,
西双版纳傣族自治州,2010,,0,0,0,0,0,0,0,0,
西双版纳傣族自治州,2011,,0,0,0,0,0,0,0,0,
西双版纳傣族自治州,2012,,0,0,0,0,0,0,0,0,
西双版纳傣族自治州,2013,,0,0,0,0,0,0,0,0,
西双版纳傣族自治州,2014,,0,0,0,0,0,0,0,0,
西双版纳傣族自治州,2015,,0,0,0,0,0,0,0,0,
西双版纳傣族自治州,2016,,0,0,0,0,0,0,0,0,
西双版纳傣族自治州,2017,,0,0,0,0,0,0,0,0,
西双版纳傣族自治州,2018,,0,0,0,0,0,0,0,0,
西双版纳傣族自治州,2019,,0,0,0,0,0,0,0,0,
西双版纳傣族自治州,2020,,0,0,0,0,0,0,0,0,
西双版纳傣族自治州,2021,,0,0,0,0,0,0,0,0,
西双版纳傣族自治州,2022,,0,0,0,0,0,0,0,0,
西双版纳傣族自治州,2023,,0,0,0,0,0,0,0,0,
西宁,2008,青海省,0,0,0,0,0,0,0,0,
西宁,2009,青海省,0,0,0,0,0,0,0,0,
西宁,2010,青海省,0,0,0,0,0,0,0,0,
西宁,2011,青海省,0,0,0,0,0,0,0,0,
西宁,2012,青海省,0,0,0,0,0,0,0,0,
西宁,2013,青海省,0,0,0,0,0,0,0,0,
西宁,2014,青海省,0,0,0,0,0,0,0,0,
西宁,2015,青海省,0,0,0,0,0,0,0,0,
西宁,2016,青海省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;
西宁,2017,青海省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;
西宁,2018,青海省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;
西宁,2019,青海省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;
西宁,2020,青海省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;
西宁,2021,青海省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;
西宁,2022,青海省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;
西宁,2023,青海省,1,0,0,1,0,0,0,0,broadband_china_pilot:2016;innovative_city_pilot:2016;
西安,2008,陕西省,0,0,0,0,0,0,0,0,
西安,2009,陕西省,0,0,0,0,0,0,0,0,
西安,2010,陕西省,0,0,0,0,0,0,0,0,
西安,2011,陕西省,0,0,0,0,0,0,0,0,
西安,2012,陕西省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
西安,2013,陕西省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
西安,2014,陕西省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
西安,2015,陕西省,0,0,0,0,0,1,0,0,ip_demo_city:2012;
西安,2016,陕西省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2012;
西安,2017,陕西省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2012;
西安,2018,陕西省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2012;
西安,2019,陕西省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2012;
西安,2020,陕西省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2012;
西安,2021,陕西省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2012;
西安,2022,陕西省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2012;
西安,2023,陕西省,0,0,0,1,0,1,0,0,innovative_city_pilot:2016;ip_demo_city:2012;
许昌,2008,河南省,0,0,0,0,0,0,0,0,
许昌,2009,河南省,0,0,0,0,0,0,0,0,
许昌,2010,河南省,0,0,0,0,0,0,0,0,
许昌,2011,河南省,0,0,0,0,0,0,0,0,
许昌,2012,河南省,0,0,0,0,0,0,0,0,
许昌,2013,河南省,0,0,0,0,0,0,0,0,
许昌,2014,河南省,0,0,0,0,0,0,0,0,
许昌,2015,河南省,0,0,0,0,0,0,0,0,
许昌,2016,河南省,0,0,0,0,0,0,0,0,
许昌,2017,河南省,0,0,0,0,0,0,0,0,
许昌,2018,河南省,0,0,0,0,0,0,0,0,
许昌,2019,河南省,0,0,0,0,0,0,0,0,
许昌,2020,河南省,0,0,0,0,0,0,0,0,
许昌,2021,河南省,0,0,0,0,0,0,0,0,
许昌,2022,河南省,0,0,0,0,0,0,0,0,
许昌,2023,河南省,0,0,0,0,0,0,0,0,
贵港,2008,广西壮族自治区,0,0,0,0,0,0,0,0,
贵港,2009,广西壮族自治区,0,0,0,0,0,0,0,0,
贵港,2010,广西壮族自治区,0,0,0,0,0,0,0,0,
贵港,2011,广西壮族自治区,0,0,0,0,0,0,0,0,
贵港,2012,广西壮族自治区,0,0,0,0,0,0,0,0,
贵港,2013,广西壮族自治区,0,0,0,0,0,0,0,0,
贵港,2014,广西壮族自治区,0,0,0,0,0,0,0,0,
贵港,2015,广西壮族自治区,0,0,0,0,0,0,0,0,
贵港,2016,广西壮族自治区,0,0,0,0,0,0,0,0,
贵港,2017,广西壮族自治区,0,0,0,0,0,0,0,0,
贵港,2018,广西壮族自治区,0,0,0,0,0,0,0,0,
贵港,2019,广西壮族自治区,0,0,0,0,0,0,0,0,
贵港,2020,广西壮族自治区,0,0,0,0,0,0,0,0,
贵港,2021,广西壮族自治区,0,0,0,0,0,0,0,0,
贵港,2022,广西壮族自治区,0,0,0,0,0,0,0,0,
贵港,2023,广西壮族自治区,0,0,0,0,0,0,0,0,
贵阳,2008,贵州省,0,0,0,0,0,0,0,0,
贵阳,2009,贵州省,0,0,0,0,0,0,0,0,
贵阳,2010,贵州省,0,0,0,0,0,0,0,0,
贵阳,2011,贵州省,0,0,0,0,0,0,0,0,
贵阳,2012,贵州省,0,0,0,0,0,0,0,0,
贵阳,2013,贵州省,0,0,0,0,0,1,0,0,ip_demo_city:2013;
贵阳,2014,贵州省,1,0,0,0,0,1,0,0,broadband_china_pilot:2014;ip_demo_city:2013;
贵阳,2015,贵州省,1,0,0,0,0,1,0,0,broadband_china_pilot:2014;ip_demo_city:2013;
贵阳,2016,贵州省,1,0,1,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;bigdata_comprehensive_pilot:2016;ip_demo_city:2013;
贵阳,2017,贵州省,1,0,1,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;bigdata_comprehensive_pilot:2016;ip_demo_city:2013;
贵阳,2018,贵州省,1,0,1,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;bigdata_comprehensive_pilot:2016;ip_demo_city:2013;
贵阳,2019,贵州省,1,0,1,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;bigdata_comprehensive_pilot:2016;ip_demo_city:2013;
贵阳,2020,贵州省,1,0,1,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;bigdata_comprehensive_pilot:2016;ip_demo_city:2013;
贵阳,2021,贵州省,1,0,1,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;bigdata_comprehensive_pilot:2016;ip_demo_city:2013;
贵阳,2022,贵州省,1,0,1,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;bigdata_comprehensive_pilot:2016;ip_demo_city:2013;
贵阳,2023,贵州省,1,0,1,1,0,1,0,0,broadband_china_pilot:2014;innovative_city_pilot:2016;bigdata_comprehensive_pilot:2016;ip_demo_city:2013;
贺州,2008,广西壮族自治区,0,0,0,0,0,0,0,0,
贺州,2009,广西壮族自治区,0,0,0,0,0,0,0,0,
贺州,2010,广西壮族自治区,0,0,0,0,0,0,0,0,
贺州,2011,广西壮族自治区,0,0,0,0,0,0,0,0,
贺州,2012,广西壮族自治区,0,0,0,0,0,0,0,0,
贺州,2013,广西壮族自治区,0,0,0,0,0,0,0,0,
贺州,2014,广西壮族自治区,0,0,0,0,0,0,0,0,
贺州,2015,广西壮族自治区,0,0,0,0,0,0,0,0,
贺州,2016,广西壮族自治区,0,0,0,0,0,0,0,0,
贺州,2017,广西壮族自治区,0,0,0,0,0,0,0,0,
贺州,2018,广西壮族自治区,0,0,0,0,0,0,0,0,
贺州,2019,广西壮族自治区,0,0,0,0,0,0,0,0,
贺州,2020,广西壮族自治区,0,0,0,0,0,0,0,0,
贺州,2021,广西壮族自治区,0,0,0,0,0,0,0,0,
贺州,2022,广西壮族自治区,0,0,0,0,0,0,0,0,
贺州,2023,广西壮族自治区,0,0,0,0,0,0,0,0,
资阳,2008,,0,0,0,0,0,0,0,0,
资阳,2009,,0,0,0,0,0,0,0,0,
资阳,2010,,0,0,0,0,0,0,0,0,
资阳,2011,,0,0,0,0,0,0,0,0,
资阳,2012,,0,0,0,0,0,0,0,0,
资阳,2013,,0,0,0,0,0,0,0,0,
资阳,2014,,0,0,0,0,0,0,0,0,
资阳,2015,,0,0,0,0,0,0,0,0,
资阳,2016,,0,0,0,0,0,0,0,0,
资阳,2017,,0,0,0,0,0,0,0,0,
资阳,2018,,0,0,0,0,0,0,0,0,
资阳,2019,,0,0,0,0,0,0,0,0,
资阳,2020,,0,0,0,0,0,0,0,0,
资阳,2021,,0,0,0,0,0,0,0,0,
资阳,2022,,0,0,0,0,0,0,0,0,
资阳,2023,,0,0,0,0,0,0,0,0,
赣州,2008,江西省,0,0,0,0,0,0,0,0,
赣州,2009,江西省,0,0,0,0,0,0,0,0,
赣州,2010,江西省,0,0,0,0,0,0,0,0,
赣州,2011,江西省,0,0,0,0,0,0,0,0,
赣州,2012,江西省,0,0,0,0,0,0,0,0,
赣州,2013,江西省,0,0,0,0,0,0,0,0,
赣州,2014,江西省,0,0,0,0,0,0,0,0,
赣州,2015,江西省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
赣州,2016,江西省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
赣州,2017,江西省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
赣州,2018,江西省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
赣州,2019,江西省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
赣州,2020,江西省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
赣州,2021,江西省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
赣州,2022,江西省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
赣州,2023,江西省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
赤峰,2008,内蒙古自治区,0,0,0,0,0,0,0,0,
赤峰,2009,内蒙古自治区,0,0,0,0,0,0,0,0,
赤峰,2010,内蒙古自治区,0,0,0,0,0,0,0,0,
赤峰,2011,内蒙古自治区,0,0,0,0,0,0,0,0,
赤峰,2012,内蒙古自治区,0,0,0,0,0,0,0,0,
赤峰,2013,内蒙古自治区,0,0,0,0,0,0,0,0,
赤峰,2014,内蒙古自治区,0,0,0,0,0,0,0,0,
赤峰,2015,内蒙古自治区,0,0,0,0,0,0,0,0,
赤峰,2016,内蒙古自治区,0,0,0,0,0,0,0,0,
赤峰,2017,内蒙古自治区,0,0,0,0,0,0,0,0,
赤峰,2018,内蒙古自治区,0,0,0,0,0,0,0,0,
赤峰,2019,内蒙古自治区,0,0,0,0,0,0,0,0,
赤峰,2020,内蒙古自治区,0,0,0,0,0,0,0,0,
赤峰,2021,内蒙古自治区,0,0,0,0,0,0,0,0,
赤峰,2022,内蒙古自治区,0,0,0,0,0,0,0,0,
赤峰,2023,内蒙古自治区,0,0,0,0,0,0,0,0,
辽源,2008,吉林省,0,0,0,0,0,0,0,0,
辽源,2009,吉林省,0,0,0,0,0,0,0,0,
辽源,2010,吉林省,0,0,0,0,0,0,0,0,
辽源,2011,吉林省,0,0,0,0,0,0,0,0,
辽源,2012,吉林省,0,0,0,0,0,0,0,0,
辽源,2013,吉林省,0,0,0,0,0,0,0,0,
辽源,2014,吉林省,0,0,0,0,0,0,0,0,
辽源,2015,吉林省,0,0,0,0,0,0,0,0,
辽源,2016,吉林省,0,0,0,0,0,0,0,0,
辽源,2017,吉林省,0,0,0,0,0,0,0,0,
辽源,2018,吉林省,0,0,0,0,0,0,0,0,
辽源,2019,吉林省,0,0,0,0,0,0,0,0,
辽源,2020,吉林省,0,0,0,0,0,0,0,0,
辽源,2021,吉林省,0,0,0,0,0,0,0,0,
辽源,2022,吉林省,0,0,0,0,0,0,0,0,
辽源,2023,吉林省,0,0,0,0,0,0,0,0,
辽阳,2008,辽宁省,0,0,0,0,0,0,0,0,
辽阳,2009,辽宁省,0,0,0,0,0,0,0,0,
辽阳,2010,辽宁省,0,0,0,0,0,0,0,0,
辽阳,2011,辽宁省,0,0,0,0,0,0,0,0,
辽阳,2012,辽宁省,0,0,0,0,0,0,0,0,
辽阳,2013,辽宁省,0,0,0,0,0,0,0,0,
辽阳,2014,辽宁省,0,0,0,0,0,0,0,0,
辽阳,2015,辽宁省,0,0,0,0,0,0,0,0,
辽阳,2016,辽宁省,0,0,0,0,0,0,0,0,
辽阳,2017,辽宁省,0,0,0,0,0,0,0,0,
辽阳,2018,辽宁省,0,0,0,0,0,0,0,0,
辽阳,2019,辽宁省,0,0,0,0,0,0,0,0,
辽阳,2020,辽宁省,0,0,0,0,0,0,0,0,
辽阳,2021,辽宁省,0,0,0,0,0,0,0,0,
辽阳,2022,辽宁省,0,0,0,0,0,0,0,0,
辽阳,2023,辽宁省,0,0,0,0,0,0,0,0,
达州,2008,四川省,0,0,0,0,0,0,0,0,
达州,2009,四川省,0,0,0,0,0,0,0,0,
达州,2010,四川省,0,0,0,0,0,0,0,0,
达州,2011,四川省,0,0,0,0,0,0,0,0,
达州,2012,四川省,0,0,0,0,0,0,0,0,
达州,2013,四川省,0,0,0,0,0,0,0,0,
达州,2014,四川省,0,0,0,0,0,0,0,0,
达州,2015,四川省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
达州,2016,四川省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
达州,2017,四川省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
达州,2018,四川省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
达州,2019,四川省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
达州,2020,四川省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
达州,2021,四川省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
达州,2022,四川省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
达州,2023,四川省,1,0,0,0,0,0,0,0,broadband_china_pilot:2015;
运城,2008,山西省,0,0,0,0,0,0,0,0,
运城,2009,山西省,0,0,0,0,0,0,0,0,
运城,2010,山西省,0,0,0,0,0,0,0,0,
运城,2011,山西省,0,0,0,0,0,0,0,0,
运城,2012,山西省,0,0,0,0,0,0,0,0,
运城,2013,山西省,0,0,0,0,0,0,0,0,
运城,2014,山西省,0,0,0,0,0,0,0,0,
运城,2015,山西省,0,0,0,0,0,0,0,0,
运城,2016,山西省,0,0,0,0,0,0,0,0,
运城,2017,山西省,0,0,0,0,0,0,0,0,
运城,2018,山西省,0,0,0,0,0,0,0,0,
运城,2019,山西省,0,0,0,0,0,0,0,0,
运城,2020,山西省,0,0,0,0,0,0,0,0,
运城,2021,山西省,0,0,0,0,0,0,0,0,
运城,2022,山西省,0,0,0,0,0,0,0,0,
运城,2023,山西省,0,0,0,0,0,0,0,0,
连云港,2008,江苏省,0,0,0,0,0,0,0,0,
连云港,2009,江苏省,0,0,0,0,0,0,0,0,
连云港,2010,江苏省,0,0,0,0,0,0,0,0,
连云港,2011,江苏省,0,0,0,0,0,0,0,0,
连云港,2012,江苏省,0,0,0,0,0,0,0,0,
连云港,2013,江苏省,0,0,0,0,0,0,0,0,
连云港,2014,江苏省,0,0,0,0,0,0,0,0,
连云港,2015,江苏省,0,0,0,0,0,0,0,0,
连云港,2016,江苏省,0,0,0,1,0,0,0,0,innovative_city_pilot:2016;
连云港,2017,江苏省,0,0,0,1,0,0,0,0,innovative_city_pilot:2016;
连云港,2018,江苏省,0,0,0,1,0,0,0,0,innovative_city_pilot:2016;
连云港,2019,江苏省,0,0,0,1,0,0,0,0,innovative_city_pilot:2016;
连云港,2020,江苏省,0,0,0,1,0,0,0,0,innovative_city_pilot:2016;
连云港,2021,江苏省,0,0,0,1,0,0,0,0,innovative_city_pilot:2016;
连云港,2022,江苏省,0,0,0,1,0,0,0,0,innovative_city_pilot:2016;
连云港,2023,江苏省,0,0,0,1,0,0,0,0,innovative_city_pilot:2016;
迪庆,2020,,0,0,0,0,0,0,0,0,
迪庆,2021,,0,0,0,0,0,0,0,0,
迪庆,2022,,0,0,0,0,0,0,0,0,
迪庆,2023,,0,0,0,0,0,0,0,0,
迪庆藏族自治州,2009,云南省,0,0,0,0,0,0,0,0,
迪庆藏族自治州,2010,云南省,0,0,0,0,0,0,0,0,
迪庆藏族自治州,2011,云南省,0,0,0,0,0,0,0,0,
迪庆藏族自治州,2012,云南省,0,0,0,0,0,0,0,0,
迪庆藏族自治州,2013,云南省,0,0,0,0,0,0,0,0,
迪庆藏族自治州,2014,云南省,0,0,0,0,0,0,0,0,
迪庆藏族自治州,2015,云南省,0,0,0,0,0,0,0,0,
迪庆藏族自治州,2016,云南省,0,0,0,0,0,0,0,0,
迪庆藏族自治州,2017,云南省,0,0,0,0,0,0,0,0,
迪庆藏族自治州,2018,云南省,0,0,0,0,0,0,0,0,
迪庆藏族自治州,2019,云南省,0,0,0,0,0,0,0,0,
迪庆藏族自治州,2020,云南省,0,0,0,0,0,0,0,0,
迪庆藏族自治州,2021,云南省,0,0,0,0,0,0,0,0,
迪庆藏族自治州,2022,云南省,0,0,0,0,0,0,0,0,
迪庆藏族自治州,2023,云南省,0,0,0,0,0,0,0,0,
通化,2008,吉林省,0,0,0,0,0,0,0,0,
通化,2009,吉林省,0,0,0,0,0,0,0,0,
通化,2010,吉林省,0,0,0,0,0,0,0,0,
通化,2011,吉林省,0,0,0,0,0,0,0,0,
通化,2012,吉林省,0,0,0,0,0,0,0,0,
通化,2013,吉林省,0,0,0,0,0,0,0,0,
通化,2014,吉林省,0,0,0,0,0,0,0,0,
通化,2015,吉林省,0,0,0,0,0,0,0,0,
通化,2016,吉林省,0,0,0,0,0,0,0,0,
通化,2017,吉林省,0,0,0,0,0,0,0,0,
通化,2018,吉林省,0,0,0,0,0,0,0,0,
通化,2019,吉林省,0,0,0,0,0,0,0,0,
