city,province,year,total_patents,city_id,province_id,base_ln_patents_q,base_top10_q,ln1p_idc_scope_stock_l1,ln1p_idc_scope_pre5_l1,ln1p_idc_scope_new_l1,high_compute,total_patents_field,firm_total_patents_field,firm_active_applicants_field,city_new_firm_applicants_field,field_new_firm_applicants_field,city_new_firm_patents_field,field_new_firm_patents_field,firm_incumbent_patents_field,city_new_firm_share_total_field,field_new_firm_share_total_field,city_new_firm_share_firm_field,field_new_firm_share_firm_field,firm_patent_share_field,high_compute_label,ln1p_total_patents_field,ln1p_firm_total_patents_field,ln1p_firm_active_applicants_field,ln1p_city_new_firm_applicants_field,ln1p_field_new_firm_applicants_field,ln1p_city_new_firm_patents_field,ln1p_field_new_firm_patents_field,ln1p_firm_incumbent_patents_field,tot_pat_f,firm_pat_f,firm_act_f,city_new_firm_n_f,field_new_firm_n_f,city_new_firm_pat_f,field_new_firm_pat_f,firm_inc_pat_f,city_new_share_tot_f,field_new_share_tot_f,city_new_share_firm_f,field_new_share_firm_f,firm_share_f,ln_tot_pat_f,ln_firm_pat_f,ln_firm_act_f,ln_city_new_firm_n_f,ln_field_new_firm_n_f,ln_city_new_firm_pat_f,ln_field_new_firm_pat_f,ln_firm_inc_pat_f,idc_scope_new,idc_scope_stock,idc_scope_pre5
通化,吉林省,2021,215,367,26,3,2,0.6931471805599453,0.0,0.0,1,6.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,high_compute,1.9459101490553132,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.9459101490553132,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,1.0,0.0
通化,吉林省,2022,145,367,26,3,2,0.6931471805599453,0.0,0.0,0,140.0,85.0,45.0,12.0,12.0,19.0,19.0,66.0,0.1357142857142857,0.1357142857142857,0.2235294117647059,0.2235294117647059,0.6071428571428571,other,4.948759890378168,4.454347296253507,3.828641396489095,2.5649493574615367,2.5649493574615367,2.995732273553991,2.995732273553991,4.204692619390966,140.0,85.0,45.0,12.0,12.0,19.0,19.0,66.0,0.1357142857142857,0.1357142857142857,0.2235294117647059,0.2235294117647059,0.6071428571428571,4.948759890378168,4.454347296253507,3.828641396489095,2.5649493574615367,2.5649493574615367,2.995732273553991,2.995732273553991,4.204692619390966,0.0,1.0,0.0
通化,吉林省,2022,145,367,26,3,2,0.6931471805599453,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,1.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
通化,吉林省,2023,186,367,26,3,2,0.6931471805599453,0.0,0.0,0,181.0,136.0,43.0,19.0,19.0,44.0,44.0,92.0,0.2430939226519337,0.2430939226519337,0.3235294117647059,0.3235294117647059,0.7513812154696132,other,5.204006687076795,4.919980925828125,3.784189633918261,2.995732273553991,2.995732273553991,3.80666248977032,3.80666248977032,4.532599493153256,181.0,136.0,43.0,19.0,19.0,44.0,44.0,92.0,0.2430939226519337,0.2430939226519337,0.3235294117647059,0.3235294117647059,0.7513812154696132,5.204006687076795,4.919980925828125,3.784189633918261,2.995732273553991,2.995732273553991,3.80666248977032,3.80666248977032,4.532599493153256,0.0,1.0,0.0
通化,吉林省,2023,186,367,26,3,2,0.6931471805599453,0.0,0.0,1,5.0,4.0,2.0,1.0,2.0,1.0,4.0,3.0,0.2,0.8,0.25,1.0,0.8,high_compute,1.791759469228055,1.6094379124341005,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.6094379124341005,1.3862943611198906,5.0,4.0,2.0,1.0,2.0,1.0,4.0,3.0,0.2,0.8,0.25,1.0,0.8,1.791759469228055,1.6094379124341005,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.6094379124341005,1.3862943611198906,0.0,1.0,0.0
通辽,内蒙古自治区,2008,51,368,15,2,1,0.0,0.0,0.0,0,47.0,7.0,4.0,4.0,4.0,7.0,7.0,0.0,0.1489361702127659,0.1489361702127659,1.0,1.0,0.1489361702127659,other,3.871201010907891,2.0794415416798357,1.6094379124341005,1.6094379124341005,1.6094379124341005,2.0794415416798357,2.0794415416798357,0.0,47.0,7.0,4.0,4.0,4.0,7.0,7.0,0.0,0.1489361702127659,0.1489361702127659,1.0,1.0,0.1489361702127659,3.871201010907891,2.0794415416798357,1.6094379124341005,1.6094379124341005,1.6094379124341005,2.0794415416798357,2.0794415416798357,0.0,0.0,0.0,0.0
通辽,内蒙古自治区,2008,51,368,15,2,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
通辽,内蒙古自治区,2009,50,368,15,2,1,0.0,0.0,0.0,0,47.0,13.0,7.0,6.0,6.0,12.0,12.0,1.0,0.2553191489361702,0.2553191489361702,0.9230769230769232,0.9230769230769232,0.2765957446808511,other,3.871201010907891,2.6390573296152584,2.0794415416798357,1.9459101490553132,1.9459101490553132,2.5649493574615367,2.5649493574615367,0.6931471805599453,47.0,13.0,7.0,6.0,6.0,12.0,12.0,1.0,0.2553191489361702,0.2553191489361702,0.9230769230769232,0.9230769230769232,0.2765957446808511,3.871201010907891,2.6390573296152584,2.0794415416798357,1.9459101490553132,1.9459101490553132,2.5649493574615367,2.5649493574615367,0.6931471805599453,0.0,0.0,0.0
通辽,内蒙古自治区,2009,50,368,15,2,1,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
通辽,内蒙古自治区,2010,44,368,15,2,1,0.0,0.0,0.0,0,35.0,6.0,6.0,4.0,4.0,4.0,4.0,2.0,0.1142857142857142,0.1142857142857142,0.6666666666666666,0.6666666666666666,0.1714285714285714,other,3.58351893845611,1.9459101490553132,1.9459101490553132,1.6094379124341005,1.6094379124341005,1.6094379124341005,1.6094379124341005,1.0986122886681098,35.0,6.0,6.0,4.0,4.0,4.0,4.0,2.0,0.1142857142857142,0.1142857142857142,0.6666666666666666,0.6666666666666666,0.1714285714285714,3.58351893845611,1.9459101490553132,1.9459101490553132,1.6094379124341005,1.6094379124341005,1.6094379124341005,1.6094379124341005,1.0986122886681098,0.0,0.0,0.0
通辽,内蒙古自治区,2010,44,368,15,2,1,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
通辽,内蒙古自治区,2011,63,368,15,2,1,0.0,0.0,0.0,0,44.0,8.0,5.0,5.0,5.0,8.0,8.0,0.0,0.1818181818181818,0.1818181818181818,1.0,1.0,0.1818181818181818,other,3.80666248977032,2.1972245773362196,1.791759469228055,1.791759469228055,1.791759469228055,2.1972245773362196,2.1972245773362196,0.0,44.0,8.0,5.0,5.0,5.0,8.0,8.0,0.0,0.1818181818181818,0.1818181818181818,1.0,1.0,0.1818181818181818,3.80666248977032,2.1972245773362196,1.791759469228055,1.791759469228055,1.791759469228055,2.1972245773362196,2.1972245773362196,0.0,0.0,0.0,0.0
通辽,内蒙古自治区,2011,63,368,15,2,1,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
通辽,内蒙古自治区,2012,66,368,15,2,1,0.0,0.0,0.0,0,52.0,23.0,13.0,12.0,12.0,19.0,19.0,4.0,0.3653846153846153,0.3653846153846153,0.8260869565217391,0.8260869565217391,0.4423076923076923,other,3.970291913552122,3.1780538303479458,2.6390573296152584,2.5649493574615367,2.5649493574615367,2.995732273553991,2.995732273553991,1.6094379124341005,52.0,23.0,13.0,12.0,12.0,19.0,19.0,4.0,0.3653846153846153,0.3653846153846153,0.8260869565217391,0.8260869565217391,0.4423076923076923,3.970291913552122,3.1780538303479458,2.6390573296152584,2.5649493574615367,2.5649493574615367,2.995732273553991,2.995732273553991,1.6094379124341005,0.0,0.0,0.0
通辽,内蒙古自治区,2012,66,368,15,2,1,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
通辽,内蒙古自治区,2013,67,368,15,2,1,0.0,0.0,0.0,0,65.0,12.0,8.0,3.0,3.0,4.0,4.0,8.0,0.0615384615384615,0.0615384615384615,0.3333333333333333,0.3333333333333333,0.1846153846153846,other,4.189654742026425,2.5649493574615367,2.1972245773362196,1.3862943611198906,1.3862943611198906,1.6094379124341005,1.6094379124341005,2.1972245773362196,65.0,12.0,8.0,3.0,3.0,4.0,4.0,8.0,0.0615384615384615,0.0615384615384615,0.3333333333333333,0.3333333333333333,0.1846153846153846,4.189654742026425,2.5649493574615367,2.1972245773362196,1.3862943611198906,1.3862943611198906,1.6094379124341005,1.6094379124341005,2.1972245773362196,0.0,0.0,0.0
通辽,内蒙古自治区,2013,67,368,15,2,1,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
通辽,内蒙古自治区,2014,62,368,15,2,1,0.0,0.0,0.0,0,60.0,22.0,13.0,8.0,8.0,14.0,14.0,8.0,0.2333333333333333,0.2333333333333333,0.6363636363636364,0.6363636363636364,0.3666666666666666,other,4.110873864173311,3.1354942159291497,2.6390573296152584,2.1972245773362196,2.1972245773362196,2.70805020110221,2.70805020110221,2.1972245773362196,60.0,22.0,13.0,8.0,8.0,14.0,14.0,8.0,0.2333333333333333,0.2333333333333333,0.6363636363636364,0.6363636363636364,0.3666666666666666,4.110873864173311,3.1354942159291497,2.6390573296152584,2.1972245773362196,2.1972245773362196,2.70805020110221,2.70805020110221,2.1972245773362196,0.0,0.0,0.0
通辽,内蒙古自治区,2014,62,368,15,2,1,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
通辽,内蒙古自治区,2015,115,368,15,2,1,0.0,0.0,0.0,0,99.0,31.0,19.0,13.0,13.0,23.0,23.0,8.0,0.2323232323232323,0.2323232323232323,0.7419354838709677,0.7419354838709677,0.3131313131313131,other,4.605170185988092,3.4657359027997265,2.995732273553991,2.6390573296152584,2.6390573296152584,3.1780538303479458,3.1780538303479458,2.1972245773362196,99.0,31.0,19.0,13.0,13.0,23.0,23.0,8.0,0.2323232323232323,0.2323232323232323,0.7419354838709677,0.7419354838709677,0.3131313131313131,4.605170185988092,3.4657359027997265,2.995732273553991,2.6390573296152584,2.6390573296152584,3.1780538303479458,3.1780538303479458,2.1972245773362196,0.0,0.0,0.0
通辽,内蒙古自治区,2015,115,368,15,2,1,0.0,0.0,0.0,1,8.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.375,0.375,1.0,1.0,0.375,high_compute,2.1972245773362196,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.375,0.375,1.0,1.0,0.375,2.1972245773362196,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.0
通辽,内蒙古自治区,2016,107,368,15,2,1,0.0,0.0,0.0,0,97.0,36.0,19.0,10.0,10.0,12.0,12.0,24.0,0.1237113402061855,0.1237113402061855,0.3333333333333333,0.3333333333333333,0.3711340206185567,other,4.584967478670572,3.610917912644224,2.995732273553991,2.3978952727983707,2.3978952727983707,2.5649493574615367,2.5649493574615367,3.218875824868201,97.0,36.0,19.0,10.0,10.0,12.0,12.0,24.0,0.1237113402061855,0.1237113402061855,0.3333333333333333,0.3333333333333333,0.3711340206185567,4.584967478670572,3.610917912644224,2.995732273553991,2.3978952727983707,2.3978952727983707,2.5649493574615367,2.5649493574615367,3.218875824868201,0.0,0.0,0.0
通辽,内蒙古自治区,2016,107,368,15,2,1,0.0,0.0,0.0,1,5.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,0.4,0.4,0.4,0.4,1.0,high_compute,1.791759469228055,1.791759469228055,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.3862943611198906,5.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,0.4,0.4,0.4,0.4,1.0,1.791759469228055,1.791759469228055,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0
通辽,内蒙古自治区,2017,171,368,15,2,1,0.0,0.0,0.0,0,165.0,61.0,27.0,18.0,18.0,34.0,34.0,27.0,0.206060606060606,0.206060606060606,0.5573770491803278,0.5573770491803278,0.3696969696969697,other,5.111987788356544,4.127134385045092,3.332204510175204,2.9444389791664403,2.9444389791664403,3.5553480614894135,3.5553480614894135,3.332204510175204,165.0,61.0,27.0,18.0,18.0,34.0,34.0,27.0,0.206060606060606,0.206060606060606,0.5573770491803278,0.5573770491803278,0.3696969696969697,5.111987788356544,4.127134385045092,3.332204510175204,2.9444389791664403,2.9444389791664403,3.5553480614894135,3.5553480614894135,3.332204510175204,0.0,0.0,0.0
通辽,内蒙古自治区,2017,171,368,15,2,1,0.0,0.0,0.0,1,6.0,5.0,4.0,2.0,2.0,3.0,3.0,2.0,0.5,0.5,0.6,0.6,0.8333333333333334,high_compute,1.9459101490553132,1.791759469228055,1.6094379124341005,1.0986122886681098,1.0986122886681098,1.3862943611198906,1.3862943611198906,1.0986122886681098,6.0,5.0,4.0,2.0,2.0,3.0,3.0,2.0,0.5,0.5,0.6,0.6,0.8333333333333334,1.9459101490553132,1.791759469228055,1.6094379124341005,1.0986122886681098,1.0986122886681098,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0
通辽,内蒙古自治区,2018,227,368,15,2,1,0.0,0.0,0.0,0,221.0,76.0,31.0,22.0,22.0,51.0,51.0,25.0,0.2307692307692307,0.2307692307692307,0.6710526315789473,0.6710526315789473,0.3438914027149321,other,5.402677381872279,4.343805421853684,3.4657359027997265,3.1354942159291497,3.1354942159291497,3.951243718581427,3.951243718581427,3.258096538021482,221.0,76.0,31.0,22.0,22.0,51.0,51.0,25.0,0.2307692307692307,0.2307692307692307,0.6710526315789473,0.6710526315789473,0.3438914027149321,5.402677381872279,4.343805421853684,3.4657359027997265,3.1354942159291497,3.1354942159291497,3.951243718581427,3.951243718581427,3.258096538021482,0.0,0.0,0.0
通辽,内蒙古自治区,2018,227,368,15,2,1,0.0,0.0,0.0,1,6.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,0.1666666666666666,0.1666666666666666,0.25,0.25,0.6666666666666666,high_compute,1.9459101490553132,1.6094379124341005,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,6.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,0.1666666666666666,0.1666666666666666,0.25,0.25,0.6666666666666666,1.9459101490553132,1.6094379124341005,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.0,0.0,0.0
通辽,内蒙古自治区,2019,350,368,15,2,1,0.0,0.0,0.0,0,337.0,91.0,34.0,21.0,21.0,45.0,45.0,46.0,0.1335311572700296,0.1335311572700296,0.4945054945054945,0.4945054945054945,0.2700296735905044,other,5.823045895483019,4.5217885770490405,3.5553480614894135,3.091042453358316,3.091042453358316,3.828641396489095,3.828641396489095,3.8501476017100584,337.0,91.0,34.0,21.0,21.0,45.0,45.0,46.0,0.1335311572700296,0.1335311572700296,0.4945054945054945,0.4945054945054945,0.2700296735905044,5.823045895483019,4.5217885770490405,3.5553480614894135,3.091042453358316,3.091042453358316,3.828641396489095,3.828641396489095,3.8501476017100584,0.0,0.0,0.0
通辽,内蒙古自治区,2019,350,368,15,2,1,0.0,0.0,0.0,1,13.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1538461538461538,high_compute,2.6390573296152584,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,1.0986122886681098,13.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1538461538461538,2.6390573296152584,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0
通辽,内蒙古自治区,2020,488,368,15,2,1,0.0,0.0,0.0,0,437.0,100.0,37.0,18.0,18.0,42.0,42.0,58.0,0.0961098398169336,0.0961098398169336,0.42,0.42,0.2288329519450801,other,6.082218910376446,4.61512051684126,3.6375861597263857,2.9444389791664403,2.9444389791664403,3.7612001156935624,3.7612001156935624,4.07753744390572,437.0,100.0,37.0,18.0,18.0,42.0,42.0,58.0,0.0961098398169336,0.0961098398169336,0.42,0.42,0.2288329519450801,6.082218910376446,4.61512051684126,3.6375861597263857,2.9444389791664403,2.9444389791664403,3.7612001156935624,3.7612001156935624,4.07753744390572,0.0,0.0,0.0
通辽,内蒙古自治区,2020,488,368,15,2,1,0.0,0.0,0.0,1,34.0,14.0,5.0,3.0,3.0,8.0,8.0,6.0,0.2352941176470588,0.2352941176470588,0.5714285714285714,0.5714285714285714,0.4117647058823529,high_compute,3.5553480614894135,2.70805020110221,1.791759469228055,1.3862943611198906,1.3862943611198906,2.1972245773362196,2.1972245773362196,1.9459101490553132,34.0,14.0,5.0,3.0,3.0,8.0,8.0,6.0,0.2352941176470588,0.2352941176470588,0.5714285714285714,0.5714285714285714,0.4117647058823529,3.5553480614894135,2.70805020110221,1.791759469228055,1.3862943611198906,1.3862943611198906,2.1972245773362196,2.1972245773362196,1.9459101490553132,0.0,0.0,0.0
通辽,内蒙古自治区,2021,405,368,15,2,1,0.0,0.0,0.0,0,360.0,177.0,32.0,12.0,12.0,18.0,18.0,159.0,0.05,0.05,0.1016949152542373,0.1016949152542373,0.4916666666666666,other,5.8888779583328805,5.181783550292085,3.49650756146648,2.5649493574615367,2.5649493574615367,2.9444389791664403,2.9444389791664403,5.075173815233827,360.0,177.0,32.0,12.0,12.0,18.0,18.0,159.0,0.05,0.05,0.1016949152542373,0.1016949152542373,0.4916666666666666,5.8888779583328805,5.181783550292085,3.49650756146648,2.5649493574615367,2.5649493574615367,2.9444389791664403,2.9444389791664403,5.075173815233827,0.0,0.0,0.0
通辽,内蒙古自治区,2021,405,368,15,2,1,0.0,0.0,0.0,1,27.0,15.0,6.0,4.0,4.0,11.0,11.0,4.0,0.4074074074074074,0.4074074074074074,0.7333333333333333,0.7333333333333333,0.5555555555555556,high_compute,3.332204510175204,2.772588722239781,1.9459101490553132,1.6094379124341005,1.6094379124341005,2.4849066497880004,2.4849066497880004,1.6094379124341005,27.0,15.0,6.0,4.0,4.0,11.0,11.0,4.0,0.4074074074074074,0.4074074074074074,0.7333333333333333,0.7333333333333333,0.5555555555555556,3.332204510175204,2.772588722239781,1.9459101490553132,1.6094379124341005,1.6094379124341005,2.4849066497880004,2.4849066497880004,1.6094379124341005,0.0,0.0,0.0
通辽,内蒙古自治区,2022,377,368,15,2,1,0.0,0.0,0.0,0,322.0,182.0,46.0,25.0,26.0,57.0,60.0,125.0,0.1770186335403726,0.186335403726708,0.3131868131868132,0.3296703296703296,0.5652173913043478,other,5.777652323222656,5.209486152841421,3.8501476017100584,3.258096538021482,3.295836866004329,4.060443010546419,4.110873864173311,4.836281906951478,322.0,182.0,46.0,25.0,26.0,57.0,60.0,125.0,0.1770186335403726,0.186335403726708,0.3131868131868132,0.3296703296703296,0.5652173913043478,5.777652323222656,5.209486152841421,3.8501476017100584,3.258096538021482,3.295836866004329,4.060443010546419,4.110873864173311,4.836281906951478,0.0,0.0,0.0
通辽,内蒙古自治区,2022,377,368,15,2,1,0.0,0.0,0.0,1,48.0,41.0,13.0,5.0,7.0,16.0,25.0,25.0,0.3333333333333333,0.5208333333333334,0.3902439024390244,0.6097560975609756,0.8541666666666666,high_compute,3.8918202981106265,3.737669618283368,2.6390573296152584,1.791759469228055,2.0794415416798357,2.833213344056216,3.258096538021482,3.258096538021482,48.0,41.0,13.0,5.0,7.0,16.0,25.0,25.0,0.3333333333333333,0.5208333333333334,0.3902439024390244,0.6097560975609756,0.8541666666666666,3.8918202981106265,3.737669618283368,2.6390573296152584,1.791759469228055,2.0794415416798357,2.833213344056216,3.258096538021482,3.258096538021482,0.0,0.0,0.0
通辽,内蒙古自治区,2023,342,368,15,2,1,0.0,0.0,0.0,0,297.0,176.0,53.0,16.0,18.0,30.0,36.0,146.0,0.101010101010101,0.1212121212121212,0.1704545454545454,0.2045454545454545,0.5925925925925926,other,5.697093486505405,5.176149732573829,3.9889840465642745,2.833213344056216,2.9444389791664403,3.4339872044851463,3.610917912644224,4.990432586778736,297.0,176.0,53.0,16.0,18.0,30.0,36.0,146.0,0.101010101010101,0.1212121212121212,0.1704545454545454,0.2045454545454545,0.5925925925925926,5.697093486505405,5.176149732573829,3.9889840465642745,2.833213344056216,2.9444389791664403,3.4339872044851463,3.610917912644224,4.990432586778736,0.0,0.0,0.0
通辽,内蒙古自治区,2023,342,368,15,2,1,0.0,0.0,0.0,1,43.0,36.0,12.0,3.0,4.0,6.0,7.0,30.0,0.1395348837209302,0.1627906976744186,0.1666666666666666,0.1944444444444444,0.8372093023255814,high_compute,3.784189633918261,3.610917912644224,2.5649493574615367,1.3862943611198906,1.6094379124341005,1.9459101490553132,2.0794415416798357,3.4339872044851463,43.0,36.0,12.0,3.0,4.0,6.0,7.0,30.0,0.1395348837209302,0.1627906976744186,0.1666666666666666,0.1944444444444444,0.8372093023255814,3.784189633918261,3.610917912644224,2.5649493574615367,1.3862943611198906,1.6094379124341005,1.9459101490553132,2.0794415416798357,3.4339872044851463,0.0,0.0,0.0
遂宁,四川省,2008,60,369,17,2,2,0.0,0.0,0.0,0,52.0,26.0,15.0,14.0,14.0,25.0,25.0,1.0,0.4807692307692308,0.4807692307692308,0.9615384615384616,0.9615384615384616,0.5,other,3.970291913552122,3.295836866004329,2.772588722239781,2.70805020110221,2.70805020110221,3.258096538021482,3.258096538021482,0.6931471805599453,52.0,26.0,15.0,14.0,14.0,25.0,25.0,1.0,0.4807692307692308,0.4807692307692308,0.9615384615384616,0.9615384615384616,0.5,3.970291913552122,3.295836866004329,2.772588722239781,2.70805020110221,2.70805020110221,3.258096538021482,3.258096538021482,0.6931471805599453,0.0,0.0,0.0
遂宁,四川省,2008,60,369,17,2,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
遂宁,四川省,2009,32,369,17,2,2,0.0,0.0,0.0,0,30.0,8.0,8.0,5.0,5.0,5.0,5.0,3.0,0.1666666666666666,0.1666666666666666,0.625,0.625,0.2666666666666666,other,3.4339872044851463,2.1972245773362196,2.1972245773362196,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.3862943611198906,30.0,8.0,8.0,5.0,5.0,5.0,5.0,3.0,0.1666666666666666,0.1666666666666666,0.625,0.625,0.2666666666666666,3.4339872044851463,2.1972245773362196,2.1972245773362196,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.3862943611198906,0.0,0.0,0.0
遂宁,四川省,2009,32,369,17,2,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
遂宁,四川省,2010,55,369,17,2,2,0.0,0.0,0.0,0,42.0,20.0,17.0,14.0,14.0,15.0,15.0,5.0,0.3571428571428571,0.3571428571428571,0.75,0.75,0.4761904761904761,other,3.7612001156935624,3.044522437723423,2.8903717578961645,2.70805020110221,2.70805020110221,2.772588722239781,2.772588722239781,1.791759469228055,42.0,20.0,17.0,14.0,14.0,15.0,15.0,5.0,0.3571428571428571,0.3571428571428571,0.75,0.75,0.4761904761904761,3.7612001156935624,3.044522437723423,2.8903717578961645,2.70805020110221,2.70805020110221,2.772588722239781,2.772588722239781,1.791759469228055,0.0,0.0,0.0
遂宁,四川省,2010,55,369,17,2,2,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
