city,year,total_patents,cur_top_firm_patents,cur_top_government_patents,cur_top_hospital_patents,cur_top_individual_patents,cur_top_other_patents,cur_top_research_patents,cur_top_univ_patents,cur_top_patents,base_top_firm_patents,base_top_government_patents,base_top_hospital_patents,base_top_individual_patents,base_top_other_patents,base_top_research_patents,base_top_univ_patents,base_top_patents,cur_top_firm_share_total,cur_top_firm_share_top,cur_top_univ_share_total,cur_top_univ_share_top,cur_top_research_share_total,cur_top_research_share_top,cur_top_hospital_share_total,cur_top_hospital_share_top,cur_top_individual_share_total,cur_top_individual_share_top,cur_top_government_share_total,cur_top_government_share_top,cur_top_other_share_total,cur_top_other_share_top,cur_top_knowledge_patents,cur_top_org_patents,cur_top_knowledge_share_total,cur_top_knowledge_share_top,cur_top_org_share_total,cur_top_org_share_top,base_top_firm_share_total,base_top_firm_share_base,base_top_univ_share_total,base_top_univ_share_base,base_top_research_share_total,base_top_research_share_base,base_top_hospital_share_total,base_top_hospital_share_base,base_top_individual_share_total,base_top_individual_share_base,base_top_government_share_total,base_top_government_share_base,base_top_other_share_total,base_top_other_share_base,base_top_knowledge_patents,base_top_org_patents,base_top_knowledge_share_total,base_top_knowledge_share_base,base_top_org_share_total,base_top_org_share_base
郴州,2023,779,214,0,22,0,0,10,69,315,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.27471116816431324,0.6793650793650794,0.08857509627727857,0.21904761904761905,0.012836970474967908,0.031746031746031744,0.028241335044929396,0.06984126984126984,0.0,0.0,0.0,0.0,0.0,0.0,101,315,0.12965340179717585,0.32063492063492066,0.40436456996148906,1.0,0.025673940949935817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.025673940949935817,1.0
鄂尔多斯,2008,34,14,0,0,17,3,0,0,34,9.0,0.0,0.0,11.0,3.0,0.0,0.0,23.0,0.4117647058823529,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.08823529411764706,0.08823529411764706,0,17,0.0,0.0,0.5,0.5,0.2647058823529412,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.3235294117647059,0.4782608695652174,0.0,0.0,0.08823529411764706,0.13043478260869565,0.0,12.0,0.0,0.0,0.35294117647058826,0.5217391304347826
鄂尔多斯,2009,43,26,0,0,12,0,5,0,43,20.0,0.0,0.0,6.0,0.0,5.0,0.0,31.0,0.6046511627906976,0.6046511627906976,0.0,0.0,0.11627906976744186,0.11627906976744186,0.0,0.0,0.27906976744186046,0.27906976744186046,0.0,0.0,0.0,0.0,5,31,0.11627906976744186,0.11627906976744186,0.7209302325581395,0.7209302325581395,0.46511627906976744,0.6451612903225806,0.0,0.0,0.11627906976744186,0.16129032258064516,0.0,0.0,0.13953488372093023,0.1935483870967742,0.0,0.0,0.0,0.0,5.0,25.0,0.11627906976744186,0.16129032258064516,0.5813953488372093,0.8064516129032258
鄂尔多斯,2010,51,22,0,0,23,1,2,0,48,19.0,0.0,0.0,19.0,0.0,2.0,0.0,40.0,0.43137254901960786,0.4583333333333333,0.0,0.0,0.0392156862745098,0.041666666666666664,0.0,0.0,0.45098039215686275,0.4791666666666667,0.0,0.0,0.0196078431372549,0.020833333333333332,2,25,0.0392156862745098,0.041666666666666664,0.49019607843137253,0.5208333333333334,0.37254901960784315,0.475,0.0,0.0,0.0392156862745098,0.05,0.0,0.0,0.37254901960784315,0.475,0.0,0.0,0.0,0.0,2.0,21.0,0.0392156862745098,0.05,0.4117647058823529,0.525
鄂尔多斯,2011,44,13,0,0,15,1,0,0,29,1.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.29545454545454547,0.4482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.3409090909090909,0.5172413793103449,0.0,0.0,0.022727272727272728,0.034482758620689655,0,14,0.0,0.0,0.3181818181818182,0.4827586206896552,0.022727272727272728,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636363,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.022727272727272728,0.16666666666666666
鄂尔多斯,2012,71,28,0,0,22,0,1,0,51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.39436619718309857,0.5490196078431373,0.0,0.0,0.014084507042253521,0.0196078431372549,0.0,0.0,0.30985915492957744,0.43137254901960786,0.0,0.0,0.0,0.0,1,29,0.014084507042253521,0.0196078431372549,0.4084507042253521,0.5686274509803921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,1.0,0.0,1.0,0.0,0.0,0.014084507042253521,1.0
鄂尔多斯,2013,115,65,0,0,11,0,3,3,82,12.0,0.0,0.0,6.0,1.0,0.0,0.0,19.0,0.5652173913043478,0.7926829268292683,0.02608695652173913,0.036585365853658534,0.02608695652173913,0.036585365853658534,0.0,0.0,0.09565217391304348,0.13414634146341464,0.0,0.0,0.0,0.0,6,71,0.05217391304347826,0.07317073170731707,0.6173913043478261,0.8658536585365854,0.10434782608695652,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.05217391304347826,0.3157894736842105,0.0,0.0,0.008695652173913044,0.05263157894736842,0.0,13.0,0.0,0.0,0.11304347826086956,0.6842105263157895
鄂尔多斯,2014,133,65,0,0,23,0,0,0,88,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.48872180451127817,0.7386363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.17293233082706766,0.26136363636363635,0.0,0.0,0.0,0.0,0,65,0.0,0.0,0.48872180451127817,0.7386363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06766917293233082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鄂尔多斯,2015,146,70,0,0,15,3,0,0,88,0.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,0.4794520547945205,0.7954545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.10273972602739725,0.17045454545454544,0.0,0.0,0.02054794520547945,0.03409090909090909,0,73,0.0,0.0,0.5,0.8295454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.75,0.0,0.0,0.0136986301369863,0.25,0.0,2.0,0.0,0.0,0.0136986301369863,0.25
鄂尔多斯,2016,245,126,0,0,11,0,0,5,142,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.5142857142857142,0.8873239436619719,0.02040816326530612,0.035211267605633804,0.0,0.0,0.0,0.0,0.044897959183673466,0.07746478873239436,0.0,0.0,0.0,0.0,5,131,0.02040816326530612,0.035211267605633804,0.5346938775510204,0.9225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163265306122449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鄂尔多斯,2017,282,128,0,0,8,0,11,0,147,0.0,0.0,0.0,4.0,3.0,0.0,0.0,7.0,0.45390070921985815,0.8707482993197279,0.0,0.0,0.03900709219858156,0.07482993197278912,0.0,0.0,0.028368794326241134,0.05442176870748299,0.0,0.0,0.0,0.0,11,139,0.03900709219858156,0.07482993197278912,0.4929078014184397,0.9455782312925171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014184397163120567,0.5714285714285714,0.0,0.0,0.010638297872340425,0.42857142857142855,0.0,3.0,0.0,0.0,0.010638297872340425,0.42857142857142855
鄂尔多斯,2018,437,194,0,0,8,0,0,7,209,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.4439359267734554,0.9282296650717703,0.016018306636155607,0.03349282296650718,0.0,0.0,0.0,0.0,0.018306636155606407,0.03827751196172249,0.0,0.0,0.0,0.0,7,201,0.016018306636155607,0.03349282296650718,0.459954233409611,0.9617224880382775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004576659038901602,0.5,0.0,0.0,0.004576659038901602,0.5,0.0,2.0,0.0,0.0,0.004576659038901602,0.5
鄂尔多斯,2019,479,226,0,0,7,0,0,7,240,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.4718162839248434,0.9416666666666667,0.014613778705636743,0.029166666666666667,0.0,0.0,0.0,0.0,0.014613778705636743,0.029166666666666667,0.0,0.0,0.0,0.0,7,233,0.014613778705636743,0.029166666666666667,0.48643006263048016,0.9708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041753653444676405,0.6666666666666666,0.0,0.0,0.0020876826722338203,0.3333333333333333,0.0,1.0,0.0,0.0,0.0020876826722338203,0.3333333333333333
鄂尔多斯,2020,731,314,0,0,0,0,0,25,339,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.42954856361149113,0.9262536873156342,0.03419972640218878,0.07374631268436578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,339,0.03419972640218878,0.07374631268436578,0.4637482900136799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027359781121751026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鄂尔多斯,2021,956,374,0,0,0,0,12,38,424,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.3912133891213389,0.8820754716981132,0.0397489539748954,0.08962264150943396,0.012552301255230125,0.02830188679245283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,424,0.05230125523012552,0.1179245283018868,0.4435146443514644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020920502092050207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鄂尔多斯,2022,1241,630,0,0,0,0,0,33,663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5076551168412571,0.9502262443438914,0.0265914585012087,0.049773755656108594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,663,0.0265914585012087,0.049773755656108594,0.5342465753424658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鄂尔多斯,2023,1714,821,0,0,0,0,0,39,860,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.4789964994165694,0.9546511627906977,0.022753792298716453,0.04534883720930233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,860,0.022753792298716453,0.04534883720930233,0.5017502917152858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011668611435239206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鄂州,2008,54,7,0,0,33,0,0,0,40,6.0,0.0,0.0,25.0,0.0,0.0,0.0,31.0,0.12962962962962962,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.825,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.12962962962962962,0.175,0.1111111111111111,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.46296296296296297,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.1111111111111111,0.1935483870967742
鄂州,2009,70,5,0,0,37,3,0,0,45,6.0,0.0,0.0,25.0,3.0,0.0,0.0,34.0,0.07142857142857142,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.5285714285714286,0.8222222222222222,0.0,0.0,0.04285714285714286,0.06666666666666667,0,8,0.0,0.0,0.11428571428571428,0.17777777777777778,0.08571428571428572,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.7352941176470589,0.0,0.0,0.04285714285714286,0.08823529411764706,0.0,9.0,0.0,0.0,0.12857142857142856,0.2647058823529412
鄂州,2010,29,18,0,0,10,0,0,0,28,5.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,0.6206896551724138,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.35714285714285715,0.0,0.0,0.0,0.0,0,18,0.0,0.0,0.6206896551724138,0.6428571428571429,0.1724137931034483,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.27586206896551724,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.1724137931034483,0.38461538461538464
鄂州,2011,48,25,0,0,4,0,0,0,29,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.5208333333333334,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.13793103448275862,0.0,0.0,0.0,0.0,0,25,0.0,0.0,0.5208333333333334,0.8620689655172413,0.041666666666666664,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.041666666666666664,0.5
鄂州,2012,128,18,0,0,15,0,0,0,33,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.140625,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.1171875,0.45454545454545453,0.0,0.0,0.0,0.0,0,18,0.0,0.0,0.140625,0.5454545454545454,0.0078125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0078125,0.25
鄂州,2013,262,30,0,0,28,0,0,0,58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11450381679389313,0.5172413793103449,0.0,0.0,0.0,0.0,0.0,0.0,0.10687022900763359,0.4827586206896552,0.0,0.0,0.0,0.0,0,30,0.0,0.0,0.11450381679389313,0.5172413793103449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鄂州,2014,392,43,0,0,19,0,0,0,62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1096938775510204,0.6935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.04846938775510204,0.3064516129032258,0.0,0.0,0.0,0.0,0,43,0.0,0.0,0.1096938775510204,0.6935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002551020408163265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鄂州,2015,566,19,0,0,59,0,0,0,78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03356890459363958,0.24358974358974358,0.0,0.0,0.0,0.0,0.0,0.0,0.10424028268551237,0.7564102564102564,0.0,0.0,0.0,0.0,0,19,0.0,0.0,0.03356890459363958,0.24358974358974358,0.0017667844522968198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0017667844522968198,1.0
鄂州,2016,688,74,0,0,16,0,0,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10755813953488372,0.8222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.17777777777777778,0.0,0.0,0.0,0.0,0,74,0.0,0.0,0.10755813953488372,0.8222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鄂州,2017,922,44,0,0,389,0,0,87,520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04772234273318872,0.08461538461538462,0.09436008676789588,0.1673076923076923,0.0,0.0,0.0,0.0,0.42190889370932755,0.7480769230769231,0.0,0.0,0.0,0.0,87,131,0.09436008676789588,0.1673076923076923,0.1420824295010846,0.2519230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鄂州,2018,491,161,0,0,46,0,0,132,339,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.32790224032586557,0.4749262536873156,0.26883910386965376,0.3893805309734513,0.0,0.0,0.0,0.0,0.09368635437881874,0.13569321533923304,0.0,0.0,0.0,0.0,132,293,0.26883910386965376,0.3893805309734513,0.5967413441955194,0.8643067846607669,0.010183299389002037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.010183299389002037,1.0
鄂州,2019,508,160,0,0,5,0,0,122,287,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.31496062992125984,0.5574912891986062,0.24015748031496062,0.4250871080139373,0.0,0.0,0.0,0.0,0.00984251968503937,0.017421602787456445,0.0,0.0,0.0,0.0,122,282,0.24015748031496062,0.4250871080139373,0.5551181102362205,0.9825783972125436,0.005905511811023622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.005905511811023622,1.0
鄂州,2020,508,155,0,0,24,0,0,123,302,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3051181102362205,0.5132450331125827,0.2421259842519685,0.40728476821192056,0.0,0.0,0.0,0.0,0.047244094488188976,0.07947019867549669,0.0,0.0,0.0,0.0,123,278,0.2421259842519685,0.40728476821192056,0.547244094488189,0.9205298013245033,0.005905511811023622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.005905511811023622,1.0
鄂州,2021,591,242,0,0,0,0,0,98,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40947546531302875,0.711764705882353,0.1658206429780034,0.28823529411764703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,340,0.1658206429780034,0.28823529411764703,0.5752961082910322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鄂州,2022,626,353,0,0,0,0,0,57,410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5638977635782748,0.8609756097560975,0.09105431309904154,0.13902439024390245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,410,0.09105431309904154,0.13902439024390245,0.6549520766773163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鄂州,2023,655,401,0,0,0,0,0,37,438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6122137404580152,0.9155251141552512,0.05648854961832061,0.08447488584474885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,438,0.05648854961832061,0.08447488584474885,0.6687022900763359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
酒泉,2008,12,0,0,0,10,0,2,0,12,0.0,0.0,0.0,7.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,2,2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.2222222222222222,0.0,0.0,0.5833333333333334,0.7777777777777778,0.0,0.0,0.0,0.0,2.0,2.0,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222
酒泉,2009,24,6,0,0,15,3,0,0,24,4.0,0.0,0.0,11.0,2.0,0.0,0.0,17.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.0,0.0,0.125,0.125,0,9,0.0,0.0,0.375,0.375,0.16666666666666666,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.6470588235294118,0.0,0.0,0.08333333333333333,0.11764705882352941,0.0,6.0,0.0,0.0,0.25,0.35294117647058826
酒泉,2010,36,19,0,0,12,2,3,0,36,17.0,0.0,0.0,7.0,2.0,3.0,0.0,29.0,0.5277777777777778,0.5277777777777778,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.05555555555555555,0.05555555555555555,3,24,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.6666666666666666,0.4722222222222222,0.5862068965517241,0.0,0.0,0.08333333333333333,0.10344827586206896,0.0,0.0,0.19444444444444445,0.2413793103448276,0.0,0.0,0.05555555555555555,0.06896551724137931,3.0,22.0,0.08333333333333333,0.10344827586206896,0.6111111111111112,0.7586206896551724
酒泉,2011,66,17,0,0,35,0,6,0,58,4.0,0.0,0.0,9.0,0.0,6.0,0.0,19.0,0.25757575757575757,0.29310344827586204,0.0,0.0,0.09090909090909091,0.10344827586206896,0.0,0.0,0.5303030303030303,0.603448275862069,0.0,0.0,0.0,0.0,6,23,0.09090909090909091,0.10344827586206896,0.3484848484848485,0.39655172413793105,0.06060606060606061,0.21052631578947367,0.0,0.0,0.09090909090909091,0.3157894736842105,0.0,0.0,0.13636363636363635,0.47368421052631576,0.0,0.0,0.0,0.0,6.0,10.0,0.09090909090909091,0.3157894736842105,0.15151515151515152,0.5263157894736842
酒泉,2012,220,5,0,0,145,0,0,0,150,6.0,0.0,0.0,33.0,0.0,1.0,0.0,40.0,0.022727272727272728,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6590909090909091,0.9666666666666667,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0.022727272727272728,0.03333333333333333,0.02727272727272727,0.15,0.0,0.0,0.004545454545454545,0.025,0.0,0.0,0.15,0.825,0.0,0.0,0.0,0.0,1.0,7.0,0.004545454545454545,0.025,0.031818181818181815,0.175
酒泉,2013,439,33,0,0,224,0,0,0,257,10.0,0.0,0.0,32.0,0.0,0.0,0.0,42.0,0.07517084282460136,0.12840466926070038,0.0,0.0,0.0,0.0,0.0,0.0,0.510250569476082,0.8715953307392996,0.0,0.0,0.0,0.0,0,33,0.0,0.0,0.07517084282460136,0.12840466926070038,0.022779043280182234,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.07289293849658314,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.022779043280182234,0.23809523809523808
酒泉,2014,399,18,0,0,239,0,0,0,257,1.0,0.0,0.0,4.0,0.0,4.0,0.0,9.0,0.045112781954887216,0.07003891050583658,0.0,0.0,0.0,0.0,0.0,0.0,0.5989974937343359,0.9299610894941635,0.0,0.0,0.0,0.0,0,18,0.0,0.0,0.045112781954887216,0.07003891050583658,0.002506265664160401,0.1111111111111111,0.0,0.0,0.010025062656641603,0.4444444444444444,0.0,0.0,0.010025062656641603,0.4444444444444444,0.0,0.0,0.0,0.0,4.0,5.0,0.010025062656641603,0.4444444444444444,0.012531328320802004,0.5555555555555556
酒泉,2015,288,9,0,0,142,5,0,0,156,0.0,0.0,0.0,8.0,0.0,3.0,0.0,11.0,0.03125,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.4930555555555556,0.9102564102564102,0.0,0.0,0.017361111111111112,0.03205128205128205,0,14,0.0,0.0,0.04861111111111111,0.08974358974358974,0.0,0.0,0.0,0.0,0.010416666666666666,0.2727272727272727,0.0,0.0,0.027777777777777776,0.7272727272727273,0.0,0.0,0.0,0.0,3.0,3.0,0.010416666666666666,0.2727272727272727,0.010416666666666666,0.2727272727272727
酒泉,2016,251,38,0,0,106,8,5,4,161,0.0,0.0,0.0,15.0,0.0,5.0,0.0,20.0,0.15139442231075698,0.2360248447204969,0.01593625498007968,0.024844720496894408,0.0199203187250996,0.031055900621118012,0.0,0.0,0.42231075697211157,0.6583850931677019,0.0,0.0,0.03187250996015936,0.049689440993788817,9,55,0.035856573705179286,0.055900621118012424,0.21912350597609562,0.3416149068322981,0.0,0.0,0.0,0.0,0.0199203187250996,0.25,0.0,0.0,0.05976095617529881,0.75,0.0,0.0,0.0,0.0,5.0,5.0,0.0199203187250996,0.25,0.0199203187250996,0.25
酒泉,2017,195,84,0,0,29,0,10,5,128,1.0,0.0,0.0,6.0,0.0,10.0,0.0,17.0,0.4307692307692308,0.65625,0.02564102564102564,0.0390625,0.05128205128205128,0.078125,0.0,0.0,0.14871794871794872,0.2265625,0.0,0.0,0.0,0.0,15,99,0.07692307692307693,0.1171875,0.5076923076923077,0.7734375,0.005128205128205128,0.058823529411764705,0.0,0.0,0.05128205128205128,0.5882352941176471,0.0,0.0,0.03076923076923077,0.35294117647058826,0.0,0.0,0.0,0.0,10.0,11.0,0.05128205128205128,0.5882352941176471,0.05641025641025641,0.6470588235294118
酒泉,2018,158,52,0,0,32,4,6,4,98,0.0,0.0,0.0,6.0,0.0,6.0,0.0,12.0,0.3291139240506329,0.5306122448979592,0.02531645569620253,0.04081632653061224,0.0379746835443038,0.061224489795918366,0.0,0.0,0.20253164556962025,0.32653061224489793,0.0,0.0,0.02531645569620253,0.04081632653061224,10,66,0.06329113924050633,0.10204081632653061,0.4177215189873418,0.673469387755102,0.0,0.0,0.0,0.0,0.0379746835443038,0.5,0.0,0.0,0.0379746835443038,0.5,0.0,0.0,0.0,0.0,6.0,6.0,0.0379746835443038,0.5,0.0379746835443038,0.5
酒泉,2019,142,43,0,0,10,3,22,3,81,1.0,0.0,0.0,1.0,0.0,22.0,0.0,24.0,0.3028169014084507,0.5308641975308642,0.02112676056338028,0.037037037037037035,0.15492957746478872,0.2716049382716049,0.0,0.0,0.07042253521126761,0.12345679012345678,0.0,0.0,0.02112676056338028,0.037037037037037035,25,71,0.176056338028169,0.30864197530864196,0.5,0.8765432098765432,0.007042253521126761,0.041666666666666664,0.0,0.0,0.15492957746478872,0.9166666666666666,0.0,0.0,0.007042253521126761,0.041666666666666664,0.0,0.0,0.0,0.0,22.0,23.0,0.15492957746478872,0.9166666666666666,0.1619718309859155,0.9583333333333334
酒泉,2020,127,27,0,0,23,5,7,4,66,0.0,0.0,0.0,7.0,0.0,7.0,0.0,14.0,0.2125984251968504,0.4090909090909091,0.031496062992125984,0.06060606060606061,0.05511811023622047,0.10606060606060606,0.0,0.0,0.18110236220472442,0.3484848484848485,0.0,0.0,0.03937007874015748,0.07575757575757576,11,43,0.08661417322834646,0.16666666666666666,0.33858267716535434,0.6515151515151515,0.0,0.0,0.0,0.0,0.05511811023622047,0.5,0.0,0.0,0.05511811023622047,0.5,0.0,0.0,0.0,0.0,7.0,7.0,0.05511811023622047,0.5,0.05511811023622047,0.5
酒泉,2021,169,56,0,3,17,4,10,6,96,0.0,0.0,0.0,2.0,0.0,10.0,0.0,12.0,0.33136094674556216,0.5833333333333334,0.03550295857988166,0.0625,0.05917159763313609,0.10416666666666667,0.01775147928994083,0.03125,0.10059171597633136,0.17708333333333334,0.0,0.0,0.023668639053254437,0.041666666666666664,19,79,0.11242603550295859,0.19791666666666666,0.46745562130177515,0.8229166666666666,0.0,0.0,0.0,0.0,0.05917159763313609,0.8333333333333334,0.0,0.0,0.011834319526627219,0.16666666666666666,0.0,0.0,0.0,0.0,10.0,10.0,0.05917159763313609,0.8333333333333334,0.05917159763313609,0.8333333333333334
