city,province,year,total_patents,city_id,province_id,base_ln_patents_q,base_top10_q,idc_scope_new,idc_scope_stock,idc_scope_pre5,ln1p_idc_scope_stock_l1,ln1p_idc_scope_pre5_l1,ln1p_idc_scope_new_l1,high_compute,total_patents_field,active_applicants_field,city_new_applicants_field,field_new_applicants_field,city_new_patents_field,field_new_patents_field,incumbent_patents_field,city_new_share_total_field,field_new_share_total_field,incumbent_share_field,ln1p_total_patents_field,ln1p_active_applicants_field,ln1p_city_new_applicants_field,ln1p_field_new_applicants_field,ln1p_city_new_patents_field,ln1p_field_new_patents_field,ln1p_incumbent_patents_field,high_compute_label,idc_stock_high,idc_new_high,idc_pre5_high
肇庆,广东省,2008,75,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,high_compute,0.0,0.0,0.0
肇庆,广东省,2009,98,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,75.0,39.0,27.0,27.0,42.0,42.0,33.0,0.56,0.56,0.44,4.330733340286331,3.6888794541139363,3.332204510175204,3.332204510175204,3.7612001156935624,3.7612001156935624,3.5263605246161616,other,0.0,0.0,0.0
肇庆,广东省,2009,98,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,high_compute,0.0,0.0,0.0
肇庆,广东省,2010,150,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,102.0,51.0,33.0,33.0,45.0,45.0,57.0,0.4411764705882353,0.4411764705882353,0.5588235294117647,4.634728988229636,3.9512437185814275,3.5263605246161616,3.5263605246161616,3.828641396489095,3.828641396489095,4.060443010546419,other,0.0,0.0,0.0
肇庆,广东省,2010,150,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,high_compute,0.0,0.0,0.0
肇庆,广东省,2011,263,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,173.0,64.0,40.0,40.0,73.0,73.0,100.0,0.42196531791907516,0.42196531791907516,0.5780346820809249,5.159055299214529,4.174387269895637,3.713572066704308,3.713572066704308,4.30406509320417,4.30406509320417,4.61512051684126,other,0.0,0.0,0.0
肇庆,广东省,2011,263,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,4.0,2.0,4.0,3.0,6.0,3.0,0.5,1.0,0.5,1.9459101490553132,1.6094379124341003,1.0986122886681098,1.6094379124341003,1.3862943611198906,1.9459101490553132,1.3862943611198906,high_compute,0.0,0.0,0.0
肇庆,广东省,2012,295,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,212.0,94.0,52.0,52.0,102.0,102.0,110.0,0.4811320754716981,0.4811320754716981,0.5188679245283019,5.3612921657094255,4.553876891600541,3.970291913552122,3.970291913552122,4.634728988229636,4.634728988229636,4.709530201312334,other,0.0,0.0,0.0
肇庆,广东省,2012,295,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,2.0,1.0,2.0,2.0,3.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.3862943611198906,0.6931471805599453,high_compute,0.0,0.0,0.0
肇庆,广东省,2013,287,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,272.0,111.0,58.0,59.0,118.0,119.0,154.0,0.4338235294117647,0.4375,0.5661764705882353,5.60947179518496,4.718498871295094,4.07753744390572,4.0943445622221,4.77912349311153,4.787491742782046,5.043425116919247,other,0.0,0.0,0.0
肇庆,广东省,2013,287,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,4.0,3.0,4.0,3.0,4.0,1.0,0.75,1.0,0.25,1.6094379124341003,1.6094379124341003,1.3862943611198906,1.6094379124341003,1.3862943611198906,1.6094379124341003,0.6931471805599453,high_compute,0.0,0.0,0.0
肇庆,广东省,2014,358,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,347.0,118.0,65.0,67.0,129.0,132.0,218.0,0.37175792507204614,0.3804034582132565,0.6282420749279539,5.8522024797744745,4.77912349311153,4.189654742026425,4.219507705176107,4.867534450455582,4.890349128221754,5.389071729816501,other,0.0,0.0,0.0
肇庆,广东省,2014,358,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,3.0,1.0,3.0,1.0,4.0,3.0,0.25,1.0,0.75,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.6094379124341003,1.3862943611198906,high_compute,0.0,0.0,0.0
肇庆,广东省,2015,431,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,408.0,142.0,74.0,74.0,184.0,184.0,224.0,0.45098039215686275,0.45098039215686275,0.5490196078431373,6.013715156042802,4.962844630259907,4.31748811353631,4.31748811353631,5.220355825078324,5.220355825078324,5.41610040220442,other,0.0,0.0,0.0
肇庆,广东省,2015,431,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0,7.0,5.0,6.0,7.0,8.0,2.0,0.7777777777777778,0.8888888888888888,0.2222222222222222,2.302585092994046,2.0794415416798357,1.791759469228055,1.9459101490553132,2.0794415416798357,2.1972245773362196,1.0986122886681098,high_compute,0.0,0.0,0.0
肇庆,广东省,2016,836,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,777.0,210.0,129.0,130.0,486.0,487.0,291.0,0.6254826254826255,0.6267696267696268,0.3745173745173745,6.656726524178391,5.351858133476067,4.867534450455582,4.875197323201151,6.18826412308259,6.1903154058531475,5.676753802268282,other,0.0,0.0,0.0
肇庆,广东省,2016,836,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,26.0,11.0,7.0,8.0,15.0,17.0,11.0,0.5769230769230769,0.6538461538461539,0.4230769230769231,3.295836866004329,2.4849066497880004,2.0794415416798357,2.1972245773362196,2.772588722239781,2.8903717578961645,2.4849066497880004,high_compute,0.0,0.0,0.0
肇庆,广东省,2017,2085,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,1970.0,376.0,237.0,237.0,1259.0,1259.0,711.0,0.6390862944162436,0.6390862944162436,0.36091370558375635,7.58629630715272,5.932245187448011,5.472270673671475,5.472270673671475,7.138866999945524,7.138866999945524,6.568077911411976,other,0.0,0.0,0.0
肇庆,广东省,2017,2085,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,113.0,39.0,30.0,34.0,91.0,98.0,22.0,0.8053097345132744,0.8672566371681416,0.19469026548672566,4.736198448394496,3.6888794541139363,3.4339872044851463,3.5553480614894135,4.5217885770490405,4.59511985013459,3.1354942159291497,high_compute,0.0,0.0,0.0
肇庆,广东省,2018,2305,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,2194.0,409.0,231.0,233.0,907.0,944.0,1287.0,0.41340018231540565,0.43026435733819507,0.5865998176845943,7.693937325509272,6.016157159698354,5.44673737166631,5.455321115357702,6.811244378601294,6.851184927493743,7.160845906664299,other,0.0,0.0,0.0
肇庆,广东省,2018,2305,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,111.0,39.0,15.0,28.0,45.0,73.0,66.0,0.40540540540540543,0.6576576576576577,0.5945945945945946,4.718498871295094,3.6888794541139363,2.772588722239781,3.367295829986474,3.828641396489095,4.30406509320417,4.204692619390966,high_compute,0.0,0.0,0.0
肇庆,广东省,2019,1772,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,1683.0,404.0,205.0,205.0,563.0,563.0,1120.0,0.3345216874628639,0.3345216874628639,0.6654783125371361,7.428927194802272,6.003887067106539,5.327876168789581,5.327876168789581,6.335054251498059,6.335054251498059,7.02197642307216,other,0.0,0.0,0.0
肇庆,广东省,2019,1772,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,86.0,40.0,18.0,28.0,32.0,43.0,54.0,0.37209302325581395,0.5,0.627906976744186,4.465908118654584,3.713572066704308,2.9444389791664403,3.367295829986474,3.4965075614664802,3.784189633918261,4.007333185232471,high_compute,0.0,0.0,0.0
肇庆,广东省,2020,1683,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,1503.0,421.0,218.0,221.0,522.0,535.0,981.0,0.3473053892215569,0.35595475715236197,0.6526946107784432,7.315883504509785,6.045005314036012,5.389071729816501,5.402677381872279,6.259581464064923,6.284134161070802,6.889591308354466,other,0.0,0.0,0.0
肇庆,广东省,2020,1683,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,133.0,26.0,12.0,17.0,20.0,28.0,113.0,0.15037593984962405,0.21052631578947367,0.849624060150376,4.897839799950911,3.295836866004329,2.5649493574615367,2.8903717578961645,3.044522437723423,3.367295829986474,4.736198448394496,high_compute,0.0,0.0,0.0
肇庆,广东省,2021,1450,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,1239.0,427.0,211.0,211.0,377.0,377.0,862.0,0.3042776432606941,0.3042776432606941,0.6957223567393059,7.122866658599083,6.059123195581797,5.356586274672012,5.356586274672012,5.934894195619588,5.934894195619588,6.760414691083428,other,0.0,0.0,0.0
肇庆,广东省,2021,1450,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,128.0,33.0,12.0,20.0,28.0,41.0,100.0,0.21875,0.3203125,0.78125,4.859812404361672,3.5263605246161616,2.5649493574615367,3.044522437723423,3.367295829986474,3.7376696182833684,4.61512051684126,high_compute,0.0,0.0,0.0
肇庆,广东省,2022,1501,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,1364.0,411.0,193.0,193.0,324.0,324.0,1040.0,0.2375366568914956,0.2375366568914956,0.7624633431085044,7.21890970761906,6.021023349349527,5.267858159063328,5.267858159063328,5.783825182329737,5.783825182329737,6.947937068614969,other,0.0,0.0,0.0
肇庆,广东省,2022,1501,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,119.0,39.0,11.0,22.0,15.0,38.0,104.0,0.12605042016806722,0.31932773109243695,0.8739495798319328,4.787491742782046,3.6888794541139363,2.4849066497880004,3.1354942159291497,2.772588722239781,3.6635616461296463,4.653960350157523,high_compute,0.0,0.0,0.0
肇庆,广东省,2023,1627,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,1426.0,438.0,183.0,183.0,337.0,337.0,1089.0,0.23632538569424966,0.23632538569424966,0.7636746143057503,7.2633296174768365,6.0844994130751715,5.214935757608986,5.214935757608986,5.823045895483019,5.823045895483019,6.993932975223189,other,0.0,0.0,0.0
肇庆,广东省,2023,1627,328,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,188.0,35.0,12.0,22.0,17.0,37.0,171.0,0.09042553191489362,0.19680851063829788,0.9095744680851063,5.241747015059643,3.58351893845611,2.5649493574615367,3.1354942159291497,2.8903717578961645,3.6375861597263857,5.147494476813453,high_compute,0.0,0.0,0.0
自贡,四川省,2008,54,330,17,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,47.0,29.0,15.0,15.0,19.0,19.0,28.0,0.40425531914893614,0.40425531914893614,0.5957446808510638,3.871201010907891,3.4011973816621555,2.772588722239781,2.772588722239781,2.995732273553991,2.995732273553991,3.367295829986474,other,0.0,0.0,0.0
自贡,四川省,2008,54,330,17,3,2,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,3.0,2.0,3.0,2.0,4.0,2.0,0.5,1.0,0.5,1.6094379124341003,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.6094379124341003,1.0986122886681098,high_compute,0.0,0.0,0.0
自贡,四川省,2009,80,330,17,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,69.0,34.0,20.0,20.0,32.0,32.0,37.0,0.463768115942029,0.463768115942029,0.5362318840579711,4.248495242049359,3.5553480614894135,3.044522437723423,3.044522437723423,3.4965075614664802,3.4965075614664802,3.6375861597263857,other,0.0,0.0,0.0
自贡,四川省,2009,80,330,17,3,2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,high_compute,0.0,0.0,0.0
自贡,四川省,2010,108,330,17,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,47.0,31.0,31.0,41.0,41.0,49.0,0.45555555555555555,0.45555555555555555,0.5444444444444444,4.51085950651685,3.871201010907891,3.4657359027997265,3.4657359027997265,3.7376696182833684,3.7376696182833684,3.912023005428146,other,0.0,0.0,0.0
自贡,四川省,2010,108,330,17,3,2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,high_compute,0.0,0.0,0.0
自贡,四川省,2011,176,330,17,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,118.0,53.0,29.0,29.0,39.0,39.0,79.0,0.3305084745762712,0.3305084745762712,0.6694915254237288,4.77912349311153,3.9889840465642745,3.4011973816621555,3.4011973816621555,3.6888794541139363,3.6888794541139363,4.382026634673881,other,0.0,0.0,0.0
自贡,四川省,2011,176,330,17,3,2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,high_compute,0.0,0.0,0.0
自贡,四川省,2012,206,330,17,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,168.0,60.0,34.0,34.0,59.0,59.0,109.0,0.35119047619047616,0.35119047619047616,0.6488095238095238,5.1298987149230735,4.110873864173311,3.5553480614894135,3.5553480614894135,4.0943445622221,4.0943445622221,4.700480365792417,other,0.0,0.0,0.0
自贡,四川省,2012,206,330,17,3,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,0.0,0.0,0.0
自贡,四川省,2013,277,330,17,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,264.0,67.0,33.0,33.0,57.0,57.0,207.0,0.2159090909090909,0.2159090909090909,0.7840909090909091,5.579729825986222,4.219507705176107,3.5263605246161616,3.5263605246161616,4.060443010546419,4.060443010546419,5.337538079701318,other,0.0,0.0,0.0
自贡,四川省,2013,277,330,17,3,2,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,4.0,2.0,3.0,2.0,3.0,4.0,0.3333333333333333,0.5,0.6666666666666666,1.9459101490553132,1.6094379124341003,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.6094379124341003,high_compute,0.0,0.0,0.0
自贡,四川省,2014,293,330,17,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,283.0,78.0,43.0,44.0,84.0,86.0,199.0,0.2968197879858657,0.303886925795053,0.7031802120141343,5.648974238161206,4.3694478524670215,3.784189633918261,3.8066624897703196,4.442651256490317,4.465908118654584,5.298317366548036,other,0.0,0.0,0.0
自贡,四川省,2014,293,330,17,3,2,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,4.0,1.0,3.0,1.0,3.0,6.0,0.14285714285714285,0.42857142857142855,0.8571428571428571,2.0794415416798357,1.6094379124341003,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.9459101490553132,high_compute,0.0,0.0,0.0
自贡,四川省,2015,386,330,17,3,2,1.0,1.0,1.0,0.0,0.0,0.0,0,346.0,77.0,50.0,50.0,91.0,91.0,255.0,0.2630057803468208,0.2630057803468208,0.7369942196531792,5.849324779946859,4.356708826689592,3.9318256327243257,3.9318256327243257,4.5217885770490405,4.5217885770490405,5.545177444479562,other,0.0,0.0,0.0
自贡,四川省,2015,386,330,17,3,2,1.0,1.0,1.0,0.0,0.0,0.0,1,29.0,4.0,1.0,2.0,1.0,7.0,28.0,0.034482758620689655,0.2413793103448276,0.9655172413793104,3.4011973816621555,1.6094379124341003,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.0794415416798357,3.367295829986474,high_compute,0.0,0.0,0.0
自贡,四川省,2016,537,330,17,3,2,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,500.0,104.0,57.0,57.0,100.0,100.0,400.0,0.2,0.2,0.8,6.2166061010848646,4.653960350157523,4.060443010546419,4.060443010546419,4.61512051684126,4.61512051684126,5.993961427306569,other,0.0,0.0,0.0
自贡,四川省,2016,537,330,17,3,2,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,11.0,3.0,0.0,1.0,0.0,1.0,11.0,0.0,0.09090909090909091,1.0,2.4849066497880004,1.3862943611198906,0.0,0.6931471805599453,0.0,0.6931471805599453,2.4849066497880004,high_compute,0.6931471805599453,0.6931471805599453,0.6931471805599453
自贡,四川省,2017,719,330,17,3,2,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0,688.0,126.0,70.0,70.0,234.0,234.0,454.0,0.34011627906976744,0.34011627906976744,0.6598837209302325,6.535241271013659,4.844187086458591,4.2626798770413155,4.2626798770413155,5.459585514144159,5.459585514144159,6.12029741895095,other,0.0,0.0,0.0
自贡,四川省,2017,719,330,17,3,2,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0,1,31.0,10.0,4.0,8.0,4.0,9.0,27.0,0.12903225806451613,0.2903225806451613,0.8709677419354839,3.4657359027997265,2.3978952727983707,1.6094379124341003,2.1972245773362196,1.6094379124341003,2.302585092994046,3.332204510175204,high_compute,0.6931471805599453,0.0,0.6931471805599453
自贡,四川省,2018,847,330,17,3,2,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0,781.0,129.0,73.0,73.0,230.0,230.0,551.0,0.29449423815621,0.29449423815621,0.70550576184379,6.661854740545311,4.867534450455582,4.30406509320417,4.30406509320417,5.442417710521793,5.442417710521793,6.313548046277095,other,0.0,0.0,0.0
自贡,四川省,2018,847,330,17,3,2,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0,1,66.0,19.0,12.0,14.0,32.0,35.0,34.0,0.48484848484848486,0.5303030303030303,0.5151515151515151,4.204692619390966,2.995732273553991,2.5649493574615367,2.70805020110221,3.4965075614664802,3.58351893845611,3.5553480614894135,high_compute,0.6931471805599453,0.0,0.6931471805599453
自贡,四川省,2019,690,330,17,3,2,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0,660.0,132.0,66.0,66.0,130.0,130.0,530.0,0.19696969696969696,0.19696969696969696,0.803030303030303,6.493753839851686,4.890349128221754,4.204692619390966,4.204692619390966,4.875197323201151,4.875197323201151,6.274762021241939,other,0.0,0.0,0.0
自贡,四川省,2019,690,330,17,3,2,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0,1,29.0,10.0,3.0,7.0,4.0,20.0,25.0,0.13793103448275862,0.6896551724137931,0.8620689655172413,3.4011973816621555,2.3978952727983707,1.3862943611198906,2.0794415416798357,1.6094379124341003,3.044522437723423,3.258096538021482,high_compute,0.6931471805599453,0.0,0.6931471805599453
自贡,四川省,2020,711,330,17,3,2,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0,658.0,147.0,82.0,82.0,158.0,158.0,500.0,0.24012158054711247,0.24012158054711247,0.7598784194528876,6.490723534502507,4.997212273764115,4.418840607796598,4.418840607796598,5.0689042022202315,5.0689042022202315,6.2166061010848646,other,0.0,0.0,0.0
自贡,四川省,2020,711,330,17,3,2,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,32.0,12.0,1.0,5.0,1.0,5.0,31.0,0.03125,0.15625,0.96875,3.4965075614664802,2.5649493574615367,0.6931471805599453,1.791759469228055,0.6931471805599453,1.791759469228055,3.4657359027997265,high_compute,0.6931471805599453,0.0,0.6931471805599453
自贡,四川省,2021,665,330,17,3,2,0.0,1.0,0.0,0.6931471805599453,0.0,0.0,0,579.0,144.0,85.0,85.0,149.0,149.0,430.0,0.25734024179620035,0.25734024179620035,0.7426597582037997,6.363028103540465,4.976733742420574,4.454347296253507,4.454347296253507,5.0106352940962555,5.0106352940962555,6.066108090103747,other,0.0,0.0,0.0
自贡,四川省,2021,665,330,17,3,2,0.0,1.0,0.0,0.6931471805599453,0.0,0.0,1,56.0,14.0,4.0,5.0,5.0,6.0,51.0,0.08928571428571429,0.10714285714285714,0.9107142857142857,4.04305126783455,2.70805020110221,1.6094379124341003,1.791759469228055,1.791759469228055,1.9459101490553132,3.9512437185814275,high_compute,0.6931471805599453,0.0,0.0
自贡,四川省,2022,763,330,17,3,2,0.0,1.0,0.0,0.6931471805599453,0.0,0.0,0,668.0,133.0,73.0,73.0,102.0,102.0,566.0,0.15269461077844312,0.15269461077844312,0.8473053892215568,6.505784060128229,4.897839799950911,4.30406509320417,4.30406509320417,4.634728988229636,4.634728988229636,6.340359303727752,other,0.0,0.0,0.0
自贡,四川省,2022,763,330,17,3,2,0.0,1.0,0.0,0.6931471805599453,0.0,0.0,1,80.0,18.0,5.0,8.0,6.0,9.0,74.0,0.075,0.1125,0.925,4.394449154672439,2.9444389791664403,1.791759469228055,2.1972245773362196,1.9459101490553132,2.302585092994046,4.31748811353631,high_compute,0.6931471805599453,0.0,0.0
自贡,四川省,2023,873,330,17,3,2,0.0,1.0,0.0,0.6931471805599453,0.0,0.0,0,741.0,142.0,78.0,78.0,124.0,124.0,617.0,0.16734143049932523,0.16734143049932523,0.8326585695006747,6.60934924316738,4.962844630259907,4.3694478524670215,4.3694478524670215,4.8283137373023015,4.8283137373023015,6.42648845745769,other,0.0,0.0,0.0
自贡,四川省,2023,873,330,17,3,2,0.0,1.0,0.0,0.6931471805599453,0.0,0.0,1,123.0,14.0,4.0,7.0,4.0,8.0,119.0,0.032520325203252036,0.06504065040650407,0.967479674796748,4.820281565605037,2.70805020110221,1.6094379124341003,2.0794415416798357,1.6094379124341003,2.1972245773362196,4.787491742782046,high_compute,0.6931471805599453,0.0,0.0
舟山,浙江省,2008,59,331,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,54.0,28.0,18.0,18.0,22.0,22.0,32.0,0.4074074074074074,0.4074074074074074,0.5925925925925926,4.007333185232471,3.367295829986474,2.9444389791664403,2.9444389791664403,3.1354942159291497,3.1354942159291497,3.4965075614664802,other,0.0,0.0,0.0
舟山,浙江省,2008,59,331,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,2.0,1.0,2.0,1.0,3.0,2.0,0.3333333333333333,1.0,0.6666666666666666,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.0986122886681098,high_compute,0.0,0.0,0.0
舟山,浙江省,2009,106,331,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,88.0,37.0,27.0,27.0,39.0,39.0,49.0,0.4431818181818182,0.4431818181818182,0.5568181818181818,4.48863636973214,3.6375861597263857,3.332204510175204,3.332204510175204,3.6888794541139363,3.6888794541139363,3.912023005428146,other,0.0,0.0,0.0
舟山,浙江省,2009,106,331,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high_compute,0.0,0.0,0.0
舟山,浙江省,2010,189,331,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,134.0,42.0,23.0,23.0,31.0,31.0,103.0,0.23134328358208955,0.23134328358208955,0.7686567164179104,4.90527477843843,3.7612001156935624,3.1780538303479458,3.1780538303479458,3.4657359027997265,3.4657359027997265,4.6443908991413725,other,0.0,0.0,0.0
舟山,浙江省,2010,189,331,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,high_compute,0.0,0.0,0.0
舟山,浙江省,2011,386,331,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,258.0,72.0,43.0,43.0,84.0,84.0,174.0,0.32558139534883723,0.32558139534883723,0.6744186046511628,5.556828061699537,4.290459441148391,3.784189633918261,3.784189633918261,4.442651256490317,4.442651256490317,5.1647859739235145,other,0.0,0.0,0.0
舟山,浙江省,2011,386,331,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,3.0,1.0,2.0,1.0,2.0,3.0,0.25,0.5,0.75,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.3862943611198906,high_compute,0.0,0.0,0.0
舟山,浙江省,2012,487,331,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,395.0,73.0,45.0,45.0,96.0,96.0,299.0,0.2430379746835443,0.2430379746835443,0.7569620253164557,5.981414211254481,4.30406509320417,3.828641396489095,3.828641396489095,4.574710978503383,4.574710978503383,5.703782474656201,other,0.0,0.0,0.0
舟山,浙江省,2012,487,331,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,3.0,1.0,2.0,1.0,2.0,3.0,0.25,0.5,0.75,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.3862943611198906,high_compute,0.0,0.0,0.0
舟山,浙江省,2013,550,331,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,520.0,94.0,63.0,63.0,133.0,133.0,387.0,0.25576923076923075,0.25576923076923075,0.7442307692307693,6.255750041753367,4.553876891600541,4.1588830833596715,4.1588830833596715,4.897839799950911,4.897839799950911,5.961005339623274,other,0.0,0.0,0.0
舟山,浙江省,2013,550,331,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,2.0,0.0,1.0,0.0,2.0,5.0,0.0,0.4,1.0,1.791759469228055,1.0986122886681098,0.0,0.6931471805599453,0.0,1.0986122886681098,1.791759469228055,high_compute,0.0,0.0,0.0
舟山,浙江省,2014,1044,331,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,958.0,114.0,71.0,71.0,121.0,121.0,837.0,0.12630480167014613,0.12630480167014613,0.8736951983298539,6.8658910748834385,4.74493212836325,4.276666119016055,4.276666119016055,4.804021044733257,4.804021044733257,6.731018100482083,other,0.0,0.0,0.0
舟山,浙江省,2014,1044,331,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1,13.0,4.0,1.0,3.0,1.0,3.0,12.0,0.07692307692307693,0.23076923076923078,0.9230769230769231,2.6390573296152584,1.6094379124341003,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.3862943611198906,2.5649493574615367,high_compute,0.0,0.0,0.0
舟山,浙江省,2015,1222,331,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,1098.0,144.0,85.0,85.0,129.0,129.0,969.0,0.11748633879781421,0.11748633879781421,0.8825136612021858,7.002155954403621,4.976733742420574,4.454347296253507,4.454347296253507,4.867534450455582,4.867534450455582,6.877296071497429,other,0.0,0.0,0.0
